xxx_1961593440	A	A	A	A	A	A	A	A	A	A	A
295	不假思索，身体甚至在我思绪有所反应之前率先做出了行动，我猛地撞开了薇蒂雅的房门。	不假思索，身體甚至在我思緒有所反應之前率先做出了行動，我用力撞開了薇蒂雅的房門。	私は考える前に動き出し、体当たりでヴィディアの部屋のドアを開けた。	나는 생각할 겨를도 없이 몸이 먼저 반응했고, 비디야의 방문을 확 들이받아 열었다.	I didn't think. I didn't knock. Instinct kicked in, and I slammed the door open.						0
296	薇……	薇……	ヴィ……	비…	Vid—						0
297	然而在撞开门的下一刻，我所有的话都卡在了喉咙里。	然而在撞開門的下一刻，我所有的話都卡在喉嚨裡了。	しかし、ドアを開けた瞬間、言葉がすべて喉に詰まった。	그리고 문을 여는 순간, 나는 하고 싶었던 모든 말을 삼켜버렸다.	But the moment the door flew wide, the words caught in my throat.						0
298	出现在我眼前的，是让人感到不可思议的光景。	出現在我眼前的，是讓人感到不可思議的景象。	目の前に現れたのは、信じられない光景だった。	정말 불가사의한 광경이 내 눈앞에 펼쳐졌다.	What I saw inside... was an incredible sight to behold.						0
299	我很难描述清楚自己这一刻自己内心受到的冲击。	我很難描述清楚自己這一刻內心所受到的衝擊。	それを見た衝撃を、うまく言葉にできない。	나는 지금 이 순간 마음속으로 받은 충격을 제대로 형용하기도 어려웠다.	I honestly had no idea how to even begin to describe the psychological shock.						0
300	呜噫！！！	嗚欸！！！	ひいっ！！！	으앗!!	Whoa!!!						0
301	分，分析员！！？	分，分析員！！？	分、分析員さん！！？	분, 분석가님!!?	A—A—Adjutant...!?						0
302	我这是摔出幻觉了吗？	我這是摔出幻覺了嗎？	もしかして、転びすぎて幻覚を見てる……？	넘어져서 환각이 보이는 건가?	Did I... did I hit my head and start hallucinating!?						0
303	四脚朝天一般，将所有美好绝景向我展示得清清楚楚的薇蒂雅，眼眸充盈水汽，脸颊涨红，很是震惊地看着我。	四腳朝天，將所有美好絕景向我展示得清清楚楚的薇蒂雅，眼眸充滿水汽，臉頰漲紅，震驚地看著我。	仰向けに倒れ、絶景をそのまま見せてくれたヴィディアは、目に涙を浮かべ、顔を赤らめて、驚いた様子で私を見ていた。	뒤로 발라당 자빠진 채 모든 아름다운 모습을 나에게 똑똑히 보여준 비디야, 그녀는 눈물이 그렁그렁하고 볼은 빨갛게 물든 채 놀란 표정으로 나를 바라봤다.	Flat on her back, sprawled in a wholly unguarded pose that left little to the imagination, Vidya stared up at me in astonishment, eyes wide and misty, cheeks flaming red.						0
304	这，这就是薇蒂雅之前想要向我展示的……	這、這就是薇蒂雅之前想要向我展示的……	……これがヴィディアが私に見せようとしていた、	이, 이게 비디야가 전에 나에게 보여주려던…	So... this is...						0
305	不可思议的摔倒方式？	不可思議的跌倒方式？	不思議な転び方なのか？	불가사의한 넘어지기 방법이야?	This is the "incredible fall" you were talking about earlier...?						0
306	咦咦咦，原原，来，不，不是妄想，真的被看到了啊！！！？	咦咦咦！原原、來，不、不是妄想，真的被看到了啊！！！？	えええ、げ、幻覚じゃ、ない？本当に見られてる！！！？	아아앗, 아, 아니. 마, 망상이 아니라 진짜 보신 거예요!!!?	Whaaaat!? No way... th—this wasn't just in my head!? It's really you!?						0
307	结结巴巴说着，薇蒂雅慌慌张张爬了起来，捧着发烫的脸颊不知所措。	結結巴巴說著，薇蒂雅慌張張爬了起來，捧著發燙的臉頰不知所措。	ヴィディアはどもりながら、慌てて起き上がり、両手を熱くなった頬に当てて、うろたえていた。	비디야는 말을 더듬고 당황하면서 다시 일어났고, 뜨거워진 얼굴을 붙잡은 채 어찌할 바를 몰랐다.	Stammering, she scrambled to her feet, cupping her burning-hot cheeks, completely lost for her next move.						0
308	看着慌张的少女，我心里对她的行为已经有了猜测。	看著慌張的少女，我心裡對她的行為已經有了猜測。	慌てるヴィディアを見て、彼女がこうする理由がなんとなくわかってきた。	당황하는 소녀를 보며, 나는 그녀의 행동이 어떤 의미인지 이미 추측할 수 있었다.	Watching her flustered appearance, the truth dawned on me.						0
309	薇蒂雅，你刚才的摔倒，难道……	薇蒂雅，你剛才的跌倒，難道……	ヴィディア、今の転び方は、もしかして……	비디야, 방금 넘어진 거 설마…	Vidya... that fall just now... are you...?						0
310	薇蒂雅满脸通红地低下头，手指在胸口戳啊戳。	薇蒂雅滿臉通紅地低下頭，手指在胸口戳啊戳。	ヴィディアは顔を真っ赤にしながら項垂れて、人差し指同士を何度も小突きあっていた。	비디야는 얼굴 전체가 빨개진 채 고개를 숙였고, 손가락으로 명치를 쿡 찔렀다.	She dropped her gaze, nervously poking at her chest with one finger.						0
311	是的，我在偷偷练习。	是的，我在偷偷練習。	はい、練習していまして……	맞아요. 몰래 연습하고 있었어요.	Yeah... I'm, um... practicing a little.						0
312	因为……想要抓紧时间，给分析员表演……	因為……想要把握時間，表演給分析員……	早く分析員さんに見せたくて……	왜냐하면… 얼른 분석가님한테 보여주고 싶어서…	Because... I really wanted to, you know... show you...						0
313	小声说着，她的眼神又不住地往我身上黏过来。	小聲說著，她的眼神又忍不住地往我身上黏過來。	小声でそう言いながらも、彼女の視線は私の体に釘付けだった。	그녀는 작은 목소리로 말했고, 눈빛은 자꾸만 집요하게 내 몸을 향했다.	Her voice was barely more than a whisper, but her eyes flicked to mine, searching for a reaction.						0
314	分析员，觉得怎么样？	分析員，覺得怎麼樣？	分析員さん……どうでしたか？	분석가님, 어떤 것 같아요?	So... what did you think, Adjutant?						0
315	……很精彩的表演？	……很精彩的表演？	素晴らしいパフォーマンスだった……？	… 훌륭한 공연… 이었나?	...A very impressive performance.						0
316	我也不知道这算不算正确的回答。	我也不知道這算不算正確的回答。	これが正しい答えかどうかは、私にもわからない。	나도 이게 맞는 대답인지 알 수 없었다.	I honestly had no idea if that was the right thing to say.						0
317	不过薇蒂雅倒是挺开心的，捧着脸颊又笑了起来。	不過薇蒂雅倒是蠻開心的，捧著臉頰又笑了起來。	けどヴィディアは嬉しそうに頬に手を当てて、また笑った。	그러나 비디야는 오히려 기분이 좋은 듯 얼굴을 감싸고 또 웃기 시작했다.	But it lit her up like a star. She beamed, cheeks still burning, hands pressed to her face.						0
318	嘿嘿嘿。	嘿嘿嘿。	えへへぇ。	헤헤헤.	Hehehe~						0
319	分析员喜欢就好……不枉我努力摔了那么多次！	分析員喜歡就好……不枉費我努力摔了那麼多次！	気に入ってくれてうれしいです。何度も転んだ甲斐がありましたぁ～。	분석가님 마음에 들면 됐어요… 넘어지는 연습을 열심히 한 보람이 있네요!	If you liked it, then all that effort was totally worth it!						0
320	下次可别这么折腾自己了。	下次就別這樣折磨自己了。	今度は無茶な真似をするなよ。	다음에는 이렇게 무리하지 마.	Just... maybe don't put yourself through quite so much next time, okay?						0
321	我，我知道了……咳……咳……	我、我知道了……咳……咳……	わ、わかりました……えっと、えっと……	네, 알겠어요… 큼… 큼…	O—Okay... ahem.						0
322	别看我刚才这样那样，分析员，其实我一直都挺正经的。	別看我剛才這樣那樣，分析員，其實我一直都很正經的。	さっきのは誤解です、分析員さん……私は普段から真面目ですよ……	분석가님, 제가 방금 이런 모습을 보이기는 했지만 사실 저는 꽤 진지한 사람이에요.	Don't get the wrong idea, though, Adjutant. I'm usually very professional, you know.						0
323	薇蒂雅说着轻咳一声，一下子就换成了一副正气凌然的模样。	薇蒂雅說著輕咳一聲，一下子就換成了一副正氣凜然的樣子。	ヴィディアはそう言って軽く咳払いをして、表情を引き締めた。	비디야는 헛기침하더니 금세 진지한 모습으로 바뀌었다.	She cleared her throat and straightened up, putting on an air of mock dignity.						0
324	而看到她还有心情接我话和我打趣，我心里也稍微松了口气。	而看到她還有心情接我話跟我開玩笑，我心裡也稍微鬆了口氣。	彼女に冗談を言う余裕があるのを見て、私は少しほっとした。	장난스럽게 맞받아치는 그녀의 모습을 보니, 나도 조금은 안심이 되었다.	Seeing her still in the mood to exchange banter with me put my mind at ease.						0
325	不过，你没什么事就好。	不過，你沒什麼事就好。	君が無事でなによりだ。	아무튼, 너한테 별일이 없으면 다행이고.	Well, as long as you're alright.						0
326	没什么事就好……咦，分析员难道是担心我……	沒有什麼事就好……咦，分析員難道是擔心我……	そ、それは……え、もしかして私のことを心配してます……？	별일이 없으면 다행이라니… 엇, 분석가님, 설마 저를 걱정하셨나요?	Wait... Adjutant, were you... worried about me?						0
327	你说呢？	你說呢？	さあ、どうだろうな？	네 생각엔?	What do you think?						0
328	原来如此……刚才的我，居然让分析员担心了吗……	原來如此……剛才的我，居然讓分析員擔心了嗎……	なるほど……さっきの私、分析員さんを心配させてたんですね……	그랬군요… 방금 제가 분석가님께 걱정을 끼쳤군요…	Oh... So I really did make you worry just now...?						0
329	薇蒂雅蹙起眉头。	薇蒂雅皺起眉頭。	ヴィディアは眉をひそめた。	비디야는 미간을 찌푸렸다.	She frowned, looking genuinely conflicted.						0
330	重点不是这个吧！	重點不是這個吧！	大事なのはそこじゃないだろ！	그게 중요한 게 아니잖아!	...That's not really the point, Vidya.						0
331	我哭笑不得，我可没让你指责自己。	我哭笑不得，我沒讓你指責自己喔。	私は思わず苦笑いを浮かべた。自分を責めろと言ったわけじゃない。	나는 웃을 수도 울 수도 없었다. 자책하라는 게 아닌데 말이다.	I let out a quiet sigh and gave her a wry smile. I hadn't been trying to make her feel guilty.						0
332	好了，别瞎想了。我是担心刚才的调查让你有什么困扰。	好了，別亂想了。我是擔心剛才的調查會讓你有什麼困擾。	もう、余計なことを考えるな。私は君が調査で悩んでるんじゃないかと心配だったんだ。	됐어, 괜히 걱정하지 마. 네가 방금 조사 때문에 너무 고민하는 건 아닌지 걱정스러워서 그래.	Hey, don't overthink it. I just thought today's investigation might've pushed you a little hard.						0
333	比起一个人默默承担的薇蒂雅，我更喜欢碰上难题会和我一起分享，和我一起解决的薇蒂雅。	比起一個人默默承擔的薇蒂雅，我更喜歡遇到難題會和我一起分享，跟我一起解決的薇蒂雅。	一人で抱え込むヴィディアより、私と一緒に考え、一緒に難題を解決するヴィディアのほうが好きだからな。	나는 혼자 묵묵히 책임을 떠맡는 비디야보다, 문제가 생겼을 때 나랑 공유하고 같이 해결하는 비디야가 더 좋아.	Honestly, I'd rather you just tell me what's on your mind, ask for help when you need it instead of trying to carry it all by yourself.						0
334	……	……	……	…	...						0
335	不知道为何，薇蒂雅忽然定在原地没有了动作。	不知道為什麼，薇蒂雅突然定在原地沒有了動作。	なぜか、ヴィディアは突然その場で固まった。	이유는 모르겠지만, 비디야는 갑자기 제자리에서 아무런 움직임 없이 서 있었다.	For some reason, she suddenly froze.						0
336	怎么了吗？	怎麼了嗎？	どうかしたのか？	왜 그래?	What's wrong?						0
337	我，我好像有些不行了。	我、我好像有點不行了。	だ、ダメかもしれません。	저, 전 아무래도 좀 안 되겠어요.	I—I think I'm about to lose it.						0
338	分析员突然说出这样帅气的台词，会让我冒出很多奇怪的灵感的……	分析員突然說出這樣帥氣的台詞，會讓我冒出很多奇怪的靈感的……	急にあんなかっこいいセリフを言われたら、変なアイデアで頭が渋滞しちゃいます……	분석가님이 갑자기 이렇게 멋있는 대사를 뱉으시면 이상한 영감이 많이 떠올라요…	When you talk like that... all smooth and serious... It makes my imagination run wild...						0
339	不过……分析员不用担心！	不過……分析員不用擔心！	で、でも！分析員さん、大丈夫ですから。	하지만… 분석가님, 걱정하지 않으셔도 돼요!	Anyway! Don't worry about me, Adjutant! I'm totally fine!						0
340	虽然案子确实让我有些困扰，但不是那种让人感到折磨的困扰。	雖然案子的確讓我有點困擾，但不是那種讓人感到折磨的困擾。	確かに事件のことで悩んでますが、大した悩みではありません。	사건 때문에 고민이기는 하지만, 그렇게까지 힘든 고민은 아니에요.	Sure, this case is a pain, but it's not that bad.						0
341	只要一个晚上不睡觉，我应该就能轻松想明白的。	只要一個晚上不睡覺，我應該就能輕鬆想通的。	徹夜して考えなおせばすんなり解決すると思います。	하룻밤만 안 자고 버티면 알아낼 수 있을 거예요.	I'm sure I can figure it out if I just pull an all-nighter.						0
342	……你的困扰是什么，给我现在就说出来。	……你的困擾是什麼，給我現在立刻就說出來。	……その悩みを今すぐ吐け。	… 네 고민이 뭔지 지금 나한테 말해 봐.	...That's it, spill it — what's bothering you?						0
343	……是。	……是。	……わかりました。	… 네.	...Alright.						0
344	很快，薇蒂雅老老实实和我说了她现在调查的进展。	很快，薇蒂雅老實跟我說了她現在調查的進展。	すぐに、ヴィディアは素直に現在の進捗を話してくれた。	이내 비디야는 순순히 나에게 지금 조사의 진전에 관해 얘기했다.	She quickly sat me down and laid out everything she'd pieced together so far.						0
345	关于凶手是谁，是怎么犯案，她都大体有了思路，现在欠缺的只是最后关键的证据。	關於兇手是誰，是怎麼犯案，她都大概有了思路，現在欠缺的只是最後關鍵的證據。	犯人が誰で、どのように犯行に及んだか、彼女は大体の見当をつけている。足りないのは肝心な証拠だけだ。	살인범이 누구인지, 어떻게 범죄를 저질렀는지에 대해 대략적인 논리가 있었다. 지금 부족한 것은 마지막 핵심 증거였다.	She'd already built a solid theory about who the culprit was and how the murder was carried out. All she lacked now was the final, decisive piece of evidence.						0
346	不久前学院那边也回复了死因调查的结果，再次确认被害人是死于内脏破裂的大出血。	不久前學院那邊也回覆了死因調查的結果，再次確認被害人是死於內臟破裂的大出血。	少し前に学院から死因の調査結果が届き、被害者は内臓破裂による大量出血で死亡したことがもう一度確認された。	얼마 전, 아카데미 쪽에서 사인의 조사 결과에 대해 답장을 줬고, 피해자는 내장 파열로 인한 출혈 과다로 사망했다고 재차 확인해 줬다.	Just earlier, the Acropolis had confirmed the autopsy results: the victim had died from massive internal bleeding caused by organ trauma.						0
347	现在基本可以确认，真正的凶器是观测之刃。	現在基本上可以確定，真正的兇器是觀測之刃。	今はっきりしているのは、本当の凶器は観測の刃ということです。	이제 진짜 흉기는 관측 칼날이라고 거의 확정할 수 있어요.	We can say it with near certainty now — the true murder weapon was the Observer's Blade.						0
348	可为什么凶手能拿到观测之刃，还有……	但為什麼兇手能拿到觀測之刃，還有……	ですが、犯人がどうやって観測の刃を手に入れたのかがわかりません。それから……	그런데 살인범은 어떻게 관측 칼날을 얻었을까요? 그리고…	But how did the killer get their hands on it?						0
349	她到底是用了什么方法，可以在不留下痕迹的情况下，使用那件东西制造出密室，并且拿走解剖刀……	她到底是用了什麼方法，可以在不留下痕跡的情況下，使用那件東西製造出密室，並且拿走解剖刀……	犯人はどうやって、一切の痕跡も残さず観測の刃を手に入れて、犯行を密室殺人に見せかけて、その上メスまで持ち去ったのか……	대체 어떤 방법으로 흔적을 남기지 않고 그 물건으로 밀실을 만들었으며, 또 어떻게 해부용 칼을 가져갔을까요…	And more importantly... how did they use that thing to set up a locked-room scene and steal the scalpel — all without leaving a trace?						0
350	我试着用研究室的东西填充过拼图，但是一直没有找到破绽。	我試著用研究室的東西拼湊過，但是一直沒有找到破綻。	研究室に置いてあるものでパズルを埋めようとしたんですけど、やっぱり鍵となるなにかが足りなくて。	연구실 물건으로 퍼즐을 채워보려 했지만, 계속 허점을 못 찾았어요.	I've tried lining everything up with what we found in the lab, but... something's not clicking.						0
351	总觉得，我好像忽略了什么。	總覺得，我好像忽略了什麼。	なにか、大事なことを見落としてるような気がします。	제가 뭔가를 빠뜨린 것 같아요.	It feels like there's still a piece I've overlooked.						0
352	其实，你已经很接近真相了，薇蒂雅。	其實，你已經很接近真相了，薇蒂雅。	君はすでに真実の近くまで来ているよ、ヴィディア。	사실 넌 이미 진실에 근접했어, 비디야.	You're already close to the truth, Vidya. Really close.						0
353	只要找到她留下的一个破绽，就能顺藤摸瓜，发现更多的破绽。	只要找到她留下的一個破綻，就能順藤摸瓜，發現更多的破綻。	彼女の隙をひとつでも見つければ、それを手がかりにもっと隙を見つけられると思う。	그녀가 남긴 허점을 한 개만 찾아내면, 실마리를 따라 더 많은 허점을 찾을 수 있을 거야.	All it takes is spotting one slip-up, a single weak point, and from there, you'll be able to unravel the rest.						0
354	破绽……？	破綻……？	隙、ですか……？	허점이요…?	A weak point...?						0
355	只要再看看这个，回想一下……在泰坦科技研究室调查的那些，你肯定能明白的。	只要再看看這個，回想一下……在泰坦科技研究室調查的那些，你一定能明白的。	これをもう一度見て……タイタン物質開発研究室での調査を思い出すんだ。君ならきっとわかるはずだ。	이걸 보고 다시 생각해 봐… 너라면 분명 타이탄 기술 연구실에서 조사한 것들을 이해할 수 있을 거야.	Take another look at this, and think back to everything we uncovered in the Titan Sciences Lab.						0
356	然后……你会发现，她留下的破绽，还不只是一处。	然後……你會發現，她留下的破綻，還不只是一處。	彼女の隙は、ひとつだけじゃないことをな。	그리고… 그녀가 남긴 허점이 한 곳만이 아니라는 걸, 넌 알게 될 거야.	You'll see it. And once you do, you'll realize — she didn't just slip up once.						0
357	……	……	……	…	...						0
358	分析员，我明白了！！！	分析員，我知道了！！！	分析員さん、わかりました！！！	분석가님, 저 알겠어요!!!	Adjutant, I've got it!!!						0
359	她那么不想让我们接触到观测之刃，除了不想让我们了解这把刀的特性，还是因为……	她那麼不想讓我們接觸到觀測之刃，除了不想讓我們了解這把刀的特性，還有因為……	あれだけ私たちを観測の刃から遠ざけたのは、特性を知られたくないからだけでなく……	저희가 관측 칼날에 접촉하지 못하게 하려던 건, 이 칼의 특성을 모르게 하려는 목적 외에도…	The reason why she was so desperate to keep us away from the Observer's Blade... it wasn't just to stop us from figuring out its properties.						0
360	这把刀就是可以确定她是凶手的证据……！	這把刀就是可以確定她是兇手的證據……！	観測の刃だけで、彼女の容疑が立証されてしまうからです！	이 칼이 바로 살인범이라고 확정할 수 있는 증거이기 때문이에요…!	It's because... that blade is the one piece of evidence that proves she's the killer!						0
361	既然你想明白了，那么明天的庭审……	既然你想明白了，那麼明天的庭審……	わかったなら、明日の裁判は……	알아냈구나, 그렇다면 내일 공판은…	Now that you've figured it out, tomorrow at the trial...						0
362	我绝对会让她哑口无言。	我絕對會讓她啞口無言。	確実に、言い逃れできないようにします。	그녀가 절대 할 말 없게 만들 거예요.	I'll make sure she doesn't have a single excuse left to stand on.						0
363	看着昂首挺胸的少女，我真正放下心来。	看著昂首挺胸的少女，我真正放下心來。	胸を張る少女を見て、私は本当に安心した。	결연한 소녀를 보며 나는 진심으로 안심했다.	Watching her now — back straight, eyes blazing with determination — I felt the last of the weight lift from my mind.						0
364	不过……好像还有个问题。	不過……好像還有個問題。	ですが、もうひとつ気になるところが……	그런데… 문제가 또 있어요.	But... one thing still bugs me.						0
365	凶手是怎么拿到的观测之刃……	兇手是怎麼拿到觀測之刃的……	犯人はどうやって観測の刃を手に入れたんでしょう？	살인범은 어떻게 관측 칼날을 손에 넣었을까요…	How did the killer even get hold of the Observer's Blade?						0
366	…凶手是怎么拿到的观测之刃，这就是另外一个真相了。	……兇手是怎麼拿到觀測之刃的，這就是另外一個真相了。	……どうやって観測の刃を手に入れたのかは、もうひとつの真実だ。	… 살인범이 어떻게 관측 칼날을 손에 넣었는지는, 또 다른 진실이지.	That's another truth entirely.						0
367	另一个真相？	另一個真相？	もうひとつの真実？	또 다른 진실이요?	Another truth?						0
368	是啊，另一个更加危险的真相。	是啊，另一個更加危險的真相。	ああ、より危険な、もうひとつの真実だ。	그래. 더 위험한 진실 말이야.	Yeah. And it's even more dangerous.						0
369	我说到这里，看向好似若有所思的薇蒂雅。因为缺少与“埃达”相关的关键信息，她大概率是没法推断出在这后面还隐藏着什么。	我說到這裡，看向若有所思的薇蒂雅。因為缺少與「埃達」相關的關鍵線索，她大概是沒辦法推斷出在這後面還隱藏著什麼。	そう言うと、私は考え込むヴィディアのほうを見た。「エッダ」に関する大事な情報がないから、彼女は考えても、裏に隠されている情報に辿り着けないだろう。	나는 그렇게 말한 후 생각에 잠긴 듯한 비디야를 바라보았다. 그녀는 '에다'에 관한 핵심 정보가 부족해 배후에 무엇이 숨겨져 있는지 추론하기 어려운 듯했다.	I could see the questions in her eyes. Without certain details about Edda, she couldn't assemble the full picture.						0
370	薇蒂雅，有些事情我暂时不会告诉你，没关系吧？	薇蒂雅，有些事情我暫時不會告訴你，沒關係吧？	ヴィディア。君にまだ教えられない情報があるけど、大丈夫かな？	비디야, 지금은 너한테 말할 수 없는 일들이 있어. 그래도 괜찮지?	Vidya... there are things I can't share right now. Is that alright?						0
371	虽然我很想把所有事情告诉薇蒂雅，但是……	雖然我很想把所有事情告訴薇蒂雅，但是……	ヴィディアには全部話したいが……	비디야에게 모든 걸 말해주고 싶지만…	I wanted to tell her everything. I really did.						0
372	为了隐藏我的那个想法，为了让我准备的计划成功，我需要“不知情”的薇蒂雅来配合我。	為了隱藏我的那個想法，為了讓我準備的計畫成功，我需要「不知情」的薇蒂雅來配合我。	考えがバレないように、用意した計画を成功させるために、「なにも知らない」ヴィディアに合わせてもらう必要がある。	나의 그 생각을 숨기기 위해, 내가 준비한 계획을 성공시키기 위해, 나는 '아무것도 모르는' 비디야의 협조가 필요했다.	But for the plan to hold, she had to stay genuinely unaware — at least for now.						0
373	没有任何停顿——薇蒂雅给我的回应是笑容。	沒有任何停頓——薇蒂雅給我的回應是笑容。	そしてヴィディアは――すぐに、笑顔で答えてくれた。	비디야는 아무런 망설임도 없이 내게 미소로 대답해 주었다.	She didn't hesitate. A warm smile answered me.						0
374	她的右手按在自己丰满的胸口，仿佛做出誓言一样。	她的右手按在自己豐滿的胸口，彷彿做出誓言一樣。	彼女はたわわな胸に自分の右手を当て、誓うように言った。	그녀는 오른손을 자신의 풍만한 가슴 위에 올려놓으며 맹세하는 듯한 자세를 취했다.	One hand rested over her heart as if she were taking a vow.						0
375	我会无条件地信任分析员。	我會無條件地信任分析員。	分析員さんのことは、信じて疑いません。	저는 분석가님을 조건 없이 신뢰해요.	I trust you, Adjutant. Completely and unconditionally.						0
376	同样，不管什么时候，不管需要我去做什么……	同樣，不管什麼時候，不管需要我去做什麼……	だから分析員さんも、どんなときも……	마찬가지로 언제든지, 제가 무슨 일을 해야 하든…	Whatever you need, whenever you need it...						0
377	分析员，你都可以相信我！	分析員，你都可以相信我！	私を信じてくださいね！	분석가님은 저를 믿으셔도 돼요!	I'm there. You can count on me.						0
378	我直直望着少女紫罗兰般美丽的双眸。	我直直望著少女紫羅蘭般美麗的雙眼。	私はそのスミレ色の綺麗な瞳をじっと見つめた。	나는 소녀의 바이올렛처럼 아름다운 두 눈동자를 응시했다.	Her violet eyes shone with quiet, unwavering loyalty.						0
379	一段时间的对视后，薇蒂雅瞳孔波动了一下，就像是忽然的破功，扭捏地捧着自己的脸颊。	一段時間的對視後，薇蒂雅瞳孔波動了一下，就像是突然的破功，扭捏地捧著自己的臉頰。	しばらく見つめ合ったあと、ヴィディアの瞳が揺れ出して、急に恥ずかしくなったみたいに、両手で頬を覆った。	눈 맞춤이 이어진 후 비디야의 눈동자가 잠깐 흔들렸고, 갑자기 참았던 무언가가 무너진 듯 머뭇거리며 자신의 볼을 감쌌다.	We held each other's gaze until she looked away, cupping her flushing cheeks.						0
380	这句台词我在心底酝酿了好久，终于有机会说出来了。	這句台詞我在心底醞釀了好久，終於有機會說出來了。	このセリフ、ずっと前から言うタイミングを伺ってました。言えるチャンスがあってよかったです。	오랫동안 마음속으로 이 대사를 생각해 왔어요. 드디어 말할 기회가 생겼네요.	I've rehearsed that line in my head forever... Finally saying it out loud.						0
381	分析员听着……会不会很尴尬。	分析員聽起來……會不會很尷尬。	なにか……変でしょうか？	분석가님이 듣기에… 민망했을까요?	Was it... super cringy?						0
382	比起说尴尬，不如说……让人心动，也令人安心。	比起說尷尬，不如說……讓人心動，也令人安心。	変というより……ドキドキして、落ち着くかな。	민망하기보다는… 감동했어. 안심되기도 했고.	Cringy? No... Heart-melting. And reassuring.						0
383	我笑着伸手，贴在了她的脸颊。	我笑著伸手，貼在了她的臉頰。	私は笑いながら、手で彼女の頬に触れた。	나는 웃으며 손을 뻗어 그녀의 볼에 가져다 댔다.	Smiling, I reached out and gently cupped her cheek.						0
384	在这一刻，我忽然感觉到，少女蠢蠢欲动的心绪，也感受到了自身一点点变得激烈的心跳。	在這一刻，我突然感覺到，少女蠢蠢欲動的心緒，也感受到了自身一點點變得激烈的心跳。	この瞬間、私は彼女の胸の高鳴りと、自分の鼓動も徐々に激しくなったのを感じた。	이 순간, 나는 소녀의 꿈틀거리는 감정이 느껴졌다. 그리고 조금씩 격렬해지는 나 자신의 심장 박동도 느껴졌다.	Her heartbeat suddenly fluttered under my fingertips — and mine kept pace.						0
385	分~析~员~，那个……	分~析~員~，那個……	分析員さ～ん……その……	분~ 석~ 가~ 님~ 저기…	A-dju-tant~ I...						0
386	带着颤音，和绵软情意的声音，逐步刺激我的神经。	帶著顫音，和綿軟情意的聲音，逐步刺激我的神經。	震えながらも柔らかな声が、徐々に私の神経を刺激した。	떨림과 나른함이 느껴지는 목소리가 점점 나의 신경을 자극했다.	Her breathy whisper brushed against my senses like a caress, making my breaths quicken.						0
387	然后，我拿出了通讯终端。	然後，我拿出了通訊終端。	そして、私は通信端末を取り出した。	그리고, 나는 통신 단말기를 꺼냈다.	Then I drew my terminal.						0
388	分析员？	分析員？	分析員さん？	분석가님?	Adjutant?						0
389	少女的声音一下子变得疑惑……并且带上些许失落。	少女的聲音一下子變得疑惑……並且帶上些許失落。	少女の声は一瞬戸惑い……そして少し落胆した。	소녀는 순식간에 의문의 목소리로 바뀌었다… 그리고 약간 실망감도 묻어났다.	Her voice immediately shifted to confusion, tinged with a hint of disappointment.						0
390	我先发个信息。	我先傳個訊息。	まずメッセージを送らないと。	메시지 좀 먼저 보낼게.	Just need to send a quick message.						0
391	我迅速给芙提雅补了一条消息，随后便将终端放在了一旁。	我迅速給芙提雅補了一條消息，隨後便將終端放在了一旁。	私はすぐにフリティアにメッセージを送った後、端末を横に置いた。	나는 빠르게 프티야에게 메시지를 보낸 후, 단말기를 옆에 내려놓았다.	I fired off a message to Fritia and set the terminal aside.						0
392	咦咦，分析员~！……唔……	咦咦，分析員~！……嗯……	え？分析員さ～ん！……むむ……	어어, 분석가님~! … 음…	Huh? Oh, Adjutant... Mm...						0
393	……	……	……	…	...						0
394	……	……	……	…	...						0
395	晚上十点，我在自己的房间等来了芙提雅。	晚上10點，我在自己的房間等來了芙提雅。	夜10時、私は自分の部屋でフリティアを待っていた。	저녁 10시, 나는 내 방에서 프티야를 기다렸다.	At 10 PM, I welcomed Fritia into my room.						0
396	盯……	盯……	じー……	(빤히 쳐다본다)…	*staring*...						0
397	……	……	……	…	...						0
398	分析员，身上好像香香的。	分析員，身上好像香香的。	分析員から、いい匂いがする。	분석가, 몸에서 좋은 향이 나네.	Adjutant... you smell nice.						0
399	因为刚洗过澡的缘故吧。	因為剛洗過澡的原因吧。	シャワーを浴びたばかりだからかな。	방금 샤워했거든.	Probably because I just had a bath.						0
400	和薇蒂雅一起洗澡，花了不少时间。	和薇蒂雅一起洗澡，花了不少時間。	ヴィディアと一緒に入る風呂は、結構時間がかかった。	비디야랑 같이 샤워하느라 시간이 오래 걸렸다.	With Vidya. And it wasn't exactly a quick one.						0
401	原来如此！	原來如此！	なるほど！	그렇구나!	Oh, I see!						0
402	芙提雅说着，顿了顿，娇俏小脸上冒出些许红晕，然后勇敢仰起小下巴。	芙提雅說著，頓了頓，嬌俏小臉上冒出些許紅暈，然後勇敢仰起小下巴。	フリティアはそう言ったあと、少し間を置いて、勇気を振り絞ったように赤くて可愛らしい顔をあげた。	프티야는 그렇게 말하다 멈칫하더니, 앳된 얼굴에 약간의 홍조가 생겼다. 그리고 작은 턱을 용감하게 치켜들었다.	She paused, a faint blush rising to her cheeks. Then, with sudden boldness, she lifted her chin.						0
