xxx_304360038	A	A	A	A	A	A	A	A	A	A	A
243	贴近他，越过他的身体，去拿菜单。	貼近他，越過他的身體，去拿菜單。	分析員の背後に立ったまま、メニューを手に取る。	그에게 다가가 그의 몸을 넘어 메뉴판을 확인한다.	Leaning close, she reached across him to grab the menu.						0
244	让我看看，有什么好吃的~	讓我看看，有什麼好吃的~	どれにしようかしら～。	어디 보자, 맛있는 게 뭐가 있을까~	Let's see what looks good here~						0
245	看着菜单，再顺手拨拨头发，金色的发丝好似不经意搔过分析员的脸颊。	看著菜單，再順手撥撥頭髮，金色的髮絲好像不經意地撓過分析員的臉頰。	メニューを見ながら、ファニーはさりげなく長い髪をかきあげる。その拍子に、髪が分析員の頬をくすぐった。	메뉴를 보며 그녀는 손으로 머리를 넘겼고, 황금색 머리카락이 무심코 분석가의 볼을 스쳤다.	She ran her fingers through her hair as she flipped through the menu, a blonde strand gently brushing against his cheek, perhaps by accident.						0
246	分析员，怎么了？这样看着我？	分析員，怎麼了？這樣看著我？	どうしたの？そんなに見つめて。	분석가, 무슨 일이야? 왜 그렇게 봐?	What's wrong, Adjutant? Why are you staring at me like that?						0
247	没什么。	沒什麼。	なんでもない。	아무것도 아니야.	Nothing.						0
248	怎么，担心本小姐点太多吗？	怎麼，擔心本小姐點太多嗎？	なに？注文しすぎないか心配？	왜, 내가 너무 많이 시킬까 봐 걱정돼?	What, are you worried I'll order too much and break the bank for you?						0
249	哼，本小姐最近这段时间战绩优异，可是有不少奖金，这顿我请你。	哼，本小姐最近這段時間戰績優異，可是有不少獎金，這頓我請你。	この間のあたし、大活躍してボーナスまでもらったんだから！ここはあたしの奢りでいいわよ。	흥, 최근 전투 성적이 우수해서 상금을 많이 받았거든, 이번에는 내가 살 테니 걱정하지 마.	Hmph, I've been doing pretty well lately — earned quite a bit in bonuses. Dinner's on me tonight.						0
250	你只管吃就好了。	你只要負責吃就好了。	好きなだけ食べなさい。	넌 먹기만 해.	You just order whatever you like, don't worry about the bill.						0
251	嗯。	嗯。	あ、ああ。	알았어.	Okay.						0
252	明明是回忆，却好像有着温度和情感跨越时空传递而来。	明明是回憶，卻好像有著溫度和情感跨越時空傳遞而來。	ファニーは思い出すだけで、温かい気持ちになった。	분명 회상하는 거였지만 따뜻함과 감정이 시공간을 뛰어넘어 전달되는 듯한 느낌을 받았다.	Though it was a memory, it seemed to carry the warmth and sentiment across the years.						0
253	过去的我，原来就这么大胆了吗……	過去的我，原來就這麼大膽了嗎……	あたしって、こんな大胆にアピールしてたんだ……	과거의 내가, 정말 저렇게 대범했다고…?	Was I always this bold...?						0
254	芬妮追寻过往自己的心情。	芬妮追尋過往自己的心情。	ファニーはあの時の心境を振り返る。	페니는 과거의 기분을 되새겨본다.	Fenny revisited the emotions of her past self.						0
255	大抵是因为分析员身边围了太多的女孩让她产生了危机感，让她忍不住想要在分析员的面前展示自己的魅力…想要让他心中留下更深刻的烙印。	大抵是因為分析員身邊圍了太多的女孩讓她產生了危機感，讓她忍不住想要在分析員的面前展示自己的魅力……想要讓他心中留下更深刻的烙印。	あの時から、分析員のまわりにはたくさんの女の子がいた。多分、自分は危機感を抱いたのだろう……だから分析員に自分の魅力を見せたかった。分析員の心に自分を残したかったのだ。	분석가 주변에 여자가 너무 많아 위기감을 느껴 자신도 모르게 분석가 앞에서 자신의 매력을 발산해… 그의 마음속에 깊은 인상을 남기고 싶었던 것 같다.	Maybe it was the growing number of girls around the Adjutant that made her feel threatened. She couldn't help but want to stand out and leave a deeper impression on him.						0
256	吃过晚饭后，我好像还和分析员去河边散了步。	吃完晚餐後，我好像還跟分析員去河邊散了步。	食事の後、分析員と散歩までしたっけ。	저녁을 먹은 다음 분석가랑 호숫가에 가서 산책을 했던 거 같은데.	After dinner, I think we even went for a walk by the river.						0
257	啊，记起来了。明明我很努力拉扯话题，在分析员面前表现，他却像是根笨木头，半天榨不出一个字来。	啊，記起來了。明明我很努力拉扯話題，在分析員面前表現，他卻像是根笨木頭，半天擠不出一個字來。	あ、そうだったわ。あの時の分析員、本当に朴念仁だったわね。あたしが頑張って色々話題を振ってあげたのに、全然乗ってこないんだから。	아, 생각났다. 내가 열심히 대화를 이끌어나가며 분석가 앞에서 티를 냈는데, 분석가는 바위처럼 아무 말도 하지 않았었어.	Oh, I remember now. I was working so hard to keep the conversation flowing to make an impression, but he was like a clueless log, barely squeezing out a word.						0
258	不像是现在。	不像是現在。	それが今じゃ……	지금은 완전히 변했어.	Not like he is now.						0
259	哼，油嘴滑舌。	哼，油嘴滑舌。	すっかり口上手になっちゃって……	흥, 입만 살아가지곤.	Hmph, such a smooth talker.						0
260	这样嘀咕完，少女脸颊泛起甜蜜之色……	這樣嘀咕完，少女臉頰泛起甜蜜之色……	独り言を呟くと、少女はふっと顔を染めた。	그녀는 작게 속삭이며 행복한 표정을 짓는다...	As she muttered to herself, a sweet blush rose to her cheeks...						0
261	分析员那张嘴，真是坏得很。是双重意义的油嘴滑舌。	分析員那張嘴，真是壞得很。是雙重意義的油嘴滑舌。	分析員の口上手を、ファニーは身をもって体験したからだ。	분석가의 입담은 정말 훌륭하다. 정말 다른 의미로 입만 살아있는 것 같다.	A smooth talker with a silver tongue and soft, kissy lips.						0
