xxx_3638816570	A	A	A	A	A	A	A	A	A	A	A
315	他总是为街坊邻里的事忙前忙后，连升格体们见了他都会点头问好。	他總是為街坊鄰居的事忙前忙後，連升格體們見到他都會點頭問好。	いつも人助けに奔走してたわ……昇格者から挨拶されるほどにね。	항상 이웃들을 돕느라 쉴 틈 없이 바빴고, 승격체들도 그를 보면 고개 숙여 인사할 정도였어.	He was always helping the neighbors, never expecting anything in return. Even the transcendents would pause to greet him.						0
316	而一有空闲，他最喜欢的事，便是给小米娅讲英雄的故事。	而一有空閒，他最喜歡的事，便是講英雄的故事給小米婭聽。	そして、暇さえあれば、ミアにヒーローの話をしていた。	그리고 시간이 날 때마다 어린 미아에게 영웅 이야기를 들려주는 걸 가장 좋아했지.	And when he wasn't busy helping others, he loved sitting with little Mia, telling her stories about heroes.						0
317	那个时候小米娅也总说，有朝一日，也想要成为故事中的英雄，和她爸爸一样，去帮助更多，更多需要帮助的人。	那個時候小米婭也總說，有朝一日，也想要成為故事中的英雄，和她爸爸一樣，去幫助更多，更多需要幫助的人。	だから、小さいころからずっと、大きくなったら、人を助けられる人になりたいって、よく言ってたわ。	그때 어린 미아도 늘 그랬어. 언젠가는 이야기 속 영웅이 되어서, 아빠처럼 아주 많은 사람을 돕고 싶다고.	Back then, our little girl would always say, "When I grow up, I'll be just like the heroes — like Dad! I'll help everyone I can!"						0
318	但是，所谓英雄，大概就是听见呼救就奋不顾身，明知会受伤，也无法对苦难视而不见的人吧……	但是，所謂英雄，大概就是聽到呼救就奮不顧身，明知會受傷，也無法對苦難視而不見的人吧……	でも、ヒーローというのは、助けを呼ぶ人がいたらすぐに動いて、自分も傷を負うと知りながらも助けにいく人なのよ……	하지만 영웅이란 건, 도움을 요청하는 소리만 들어도 몸을 사리지 않고, 다칠 걸 알면서도 고통을 외면할 수 없는 사람일 테지…	But a hero... is someone who runs toward a cry for help. Someone who won't turn away, even knowing they'll get hurt.						0
319	大概在米娅念小学的时候，他却为了救一个从城市边缘不慎跌落的孩子……永远离开了我们。	大概在米婭讀小學的時候，他卻為了救一個從城市邊緣不慎跌落的孩子……永遠地離開了我們。	でも、ミアが小学生だった頃、崖から落ちそうになった子を助けようとして、あの人は亡くなってしまったの。	미아가 초등학교에 다닐 무렵, 그는 도시 외곽에서 추락한 아이를 구하다가… 영원히 우리 곁을 떠나고 말았어.	When Mia was still in grade school, he gave his life to save a child who had slipped near the city's edge... and never came home again.						0
320	那段时间我完全沉浸在悲痛中，整个人都垮了。虽然我已经尽力，避免在米娅面前表现出来，但大概还是被敏锐的她察觉到了吧。	那段時間我完全沉浸在悲痛中，整個人都垮了。雖然我已經盡力，避免在米婭面前表現出來，但大概還是被敏銳的她察覺到了吧。	あの時は辛かったわ。ミアの前では平気なふりをしてたけど……あの子は、たぶん気づいてたでしょうね。	그 시기에 난 슬픔에 매몰되어 완전히 무너져 내렸어. 미아 앞에서는 최대한 내색하지 않으려 했지만, 그 아이는 아마 눈치챘을 거야.	I was shattered inside, but I tried to keep smiling for Mia's sake. She's always been a sensitive child... I think she saw right through me.						0
321	自那天起，她就从来没有在我面前提起过想当什么英雄了。	從那天起，她就再也沒有在我面前提起過想當什麼英雄了。	あの日以来、ミアはヒーローになりたいと一言も口にしなくなった。	그날 이후로, 미아는 내 앞에서 영웅이 되고 싶다는 말을 한 번도 하지 않았어.	...And from the day we lost him, she never spoke of wanting to be a hero again.						0
322	但是，即便如此，她还是选择强忍着悲伤，在您面前表现得还是那么开朗……	但是，即便如此，她還是選擇強忍著悲傷，在您面前表現得還是那麼開朗……	それでも、ミアは悲しみをこらえて、あなたの前では明るくふるまっていた……	그래도 미아는 슬픔을 꾹 참으면서, 아주머님 앞에서 여전히 밝은 모습을 보여주었네요…	And yet... she swallowed her grief and kept smiling — just so you wouldn't worry.						0
323	呵呵呵，虽然你们认识时间不长，却这么了解她呢。	呵呵呵，雖然你們認識的時間不長，卻這麼了解她呢。	ふふ。知り合って間もないのに、あの子のこと、よく分かってるわね。	호호호, 알고 지낸 시간이 길지 않은데도 그 아이를 잘 아는구나.	Hehe... You've only known her for a short while, but you already see how kind she is.						0
324	是啊，多亏了她的坚强，我才慢慢走出阴霾，但我总觉得，这样对米娅是不公平的。	是啊，多虧了她的堅強，我才慢慢走出陰霾，但我總覺得，這樣對米婭是不公平的。	そうよ、ミアのおかげで私は悲しみから救われた。でも……それをあの子に背負わせたのは、不公平だと思ったの。	맞아. 그 아이의 강인한 모습 덕분에 나도 점차 어둠에서 벗어날 수 있었지만, 이건 미아에게 공평하지 않다고 늘 생각했지.	It's true. If not for her strength, I don't think I could have made it through those days. But even now, I can't help feeling it wasn't fair to her.						0
325	的确，能为父母着想的孩子固然显得成熟懂事，但这份早熟的体贴里，或许也带着些许令人心疼的遗憾。	的確，能為父母著想的孩子固然顯得成熟懂事，但這份早熟的體貼裡，或許也帶著些許令人心疼的遺憾。	親を思いやれる子供は確かに大人びて見える。だが、その大人びた気遣いには、痛々しさや切なさが隠されているのかもしれない。	물론, 부모를 생각할 줄 아는 아이는 성숙하고 의젓해 보이지. 하지만 그 조숙한 배려 속에는 안타까운 아쉬움이 섞여 있을지도 몰라.	Indeed, a child who considers their parents' feelings may seem mature and responsible. Yet that early thoughtfulness often carries a quiet, bittersweet trace of sorrow.						0
326	身为母亲，我想要为了那孩子做些什么，但是却又不知道该从何开口。	身為母親，我想要為了那孩子做點什麼，但卻又不知道該從何開口。	母親として、あの子のために何かしてあげたい……そう思ってた。でも、どう切り出せばいいか、わからなかったの。	엄마로서 그 아이를 위해 뭐라도 해주고 싶었지만, 어떻게 말을 꺼내야 할지 감이 안 잡혔어.	As Mia's mother, I wanted so badly to make it up to her... but I never knew how.						0
327	直到那天，你带着天启者们击退罗赞，保卫了新恒提罗。	直到那天，你帶著天啟者們擊退羅贊，保衛了新恆提羅。	少なくとも、あなたが覚醒者を率いてロザンを倒して、ニューガントラを守ったあの日まではね。	그러던 어느 날, 네가 계시자들과 함께 로잔을 물리치고, 뉴헨틸로를 지켜냈지.	Then came the day you led the Manifestations to drive Rozan back and defend New Hentiro.						0
328	当时我们在不同地方避难，虽然不知道她究竟看到了什么，但从那天起，我熟悉的米娅回来了，她的眼里重新有了色彩与憧憬。	當時我們在不同地方避難，雖然不知道她究竟看到了什麼，但從那天起，我熟悉的米婭回來了，她的眼裡重新有了色彩與憧憬。	あの日、ミアとは別の場所にいたから、あの子が何を見たのかは知らないけど。でもあれ以来、あの子の目に、また光と憧れが戻って来たわ。	그때 우리는 각자 다른 곳에서 피난 중이었어. 그 아이가 뭘 보았는지는 모르겠지만, 그날 이후로 내가 알던 미아가 돌아왔어. 그 아이의 눈동자에 다시 색채와 동경이 깃들었지.	We were sheltering in different places, so I don't know what she saw out there... but when we met again, the Mia I knew had returned. Her eyes were bright again, full of hope.						0
329	当然，似乎也多了些心事……	當然，似乎也多了些心事……	同時に、悩みも増えたようだけどね。	물론, 고민도 좀 생긴 것 같지만…	Of course... she also seemed to have more on her mind.						0
330	她应该还是在顾虑您的感受吧。	她應該還是在顧慮您的感受吧。	きっと、あなたを気遣っているんだろう。	아주머님의 심정이 신경 쓰이나 봐요.	She was probably still trying to spare your feelings.						0
331	嗯，米娅那孩子啊，从小就比同龄人更聪慧，更懂得体察别人的心情。	嗯，米婭那孩子啊，從小就比同齡人更聰慧，更懂得體恤別人的心情。	ええ。ミアって、小さい頃から賢くて、人の気持ちに敏感だったの。	응. 미아 그 아이는 말이지, 어릴 때부터 또래보다 영특하고, 남의 마음을 잘 헤아렸어.	Yes. My Mia's always been sharper and kinder than the other children.						0
332	还记得大概还是小学生的她，就曾问过我这样的问题。	記得大概還是小學生時期的她，就曾問過我這樣的問題。	あの子からこんなことを聞かれたことがあったわ。	아직도 기억나. 초등학생 때였나, 이런 질문을 했었어.	I still remember something she asked me back in grade school.						0
333	妈妈，妈妈，我们为什么不能去地上的世界看看呀？	媽媽，媽媽，我們為什麼不能去地上的世界看看啊？	ねえママ、なんで地上の世界を見ちゃいけないの？	엄마, 엄마, 우린 왜 지상 세계에 못 가?	Mommy, mommy! Why can't we go down to the world below and see it for ourselves?						0
334	因为那里很危险呢，不仅仅有成年病，还有各种各样的可能威胁到我们生命的东西哦。	因為那裡很危險呢，不僅有成年病，還有各式各樣可能威脅到我們生命的東西喔。	あそこは危険だからよ。ティーン症候群とか、危ないことがたくさんあるの。	그곳은 위험하단다. 성인병뿐만 아니라, 우리의 생명을 위협하는 것들이 아주 많거든.	Because it's dangerous, sweetheart. Not just Juvosis — there are lots of scary things down there that could hurt us.						0
335	那……为什么恒沙不去救那些人呢？	那……為什麼恆沙不去救那些人呢？	じゃあ……なんでゴウシャはあの人たちを助けないの？	그럼… 항사는 왜 그 사람들을 안 구하러 가는 거야?	Then... why doesn't GANGES keep those people safe?						0
336	老师说过，恒沙被创造出来，就是为了让所有人都能平等幸福地生活在一起呀！	老師說過，恆沙被創造出來，就是為了讓所有人都能平等幸福地生活在一起呀！	ゴウシャは、みんなが平等で幸せに暮らせるためにできたものだって先生が言ってたのに！	선생님이 그러셨어. 항사는 모든 사람이 평등하고 행복하게 살기 위해서 만들어졌다고!	My teacher said GANGES was made so everyone could live happily and equally!						0
337	啊……那可能是现在的恒沙还不够强大吧。等到将来，将来一定会的。	啊……那可能是現在的恆沙還不夠強大吧。等到將來，將來一定會的。	うーん……今のゴウシャはまだそんな力がないのかもね。これからきっとそうなっていくと思うわ。	아… 지금은 항사가 아직 그만큼 강하지 않은가 봐. 나중에, 나중에는 꼭 그렇게 될 거야.	Ah... Maybe GANGES just isn't strong enough yet. But someday... someday it will be, alright?						0
338	将来吗……是要等我长大以后吗？	將來嗎……是要等我長大以後嗎？	これからって……あたしが大人になったらってこと？	나중에…? 내가 어른이 되고 나면?	Someday... Does that mean after I grow up?						0
339	呵呵呵……也许吧。	呵呵呵……也許吧。	ふふ……そうかもね。	호호호… 그럴지도 모르지.	Hehe... maybe so, my love. Maybe so.						0
340	那时我不知道该如何回答她，但就在那一刻，我突然明白了。	那時我不知道該如何回答她，但就在那一刻，我突然明白了。	あの頃、どう答えればいいのか分からなかった。でも、あの瞬間、わかった気がするわ。	그때는 어떻게 대답해야 할지 몰랐지만, 그 순간 문득 깨달았어.	Back then, I didn't know how to answer her. But after what happened... I finally understood.						0
341	她的目光越过我的肩膀，仿佛穿透时光看见了某个重要的瞬间。	她的目光越過我的肩膀，彷彿穿透時光看見了某個重要的瞬間。	彼女の視線は私の肩越しに、まるで時を越えて何か大事な瞬間を見ているようだった。	그 아이의 시선은 내 어깨를 넘어, 시간을 뚫고 어떤 중요한 순간을 바라보는 것 같았어.	Her gaze drifted past my shoulder, as if reaching through time to glimpse a memory she still held close.						0
342	和只能用色彩描绘这座城市的我不同。	和只能用色彩描繪這座城市的我不同。	私は、この街を、キャンバスに描くことしかできない。	색채로만 이 도시를 그려내는 나와는 달라.	Unlike me... I can only paint the city from afar, adding what color I can.						0
343	米娅她，一定拥有为这座城市，为整个世界涂抹上色彩的天赋。	米婭她，一定擁有為這座城市，為整個世界塗抹上色彩的天賦。	でもミアは、この街を、そして世界を彩る力があるはずよ。	미아 그 아이는, 분명 이 도시와 온 세상을 다채롭게 물들일 재능을 가지고 있어.	But my Mia... she was born with the gift to bring color not just to this city, but to the whole world.						0
344	而如今，她总算是等到了，那个能够教她挥笔的人。	而如今，她總算是等到了，那個能夠教她揮筆的人。	そしてようやく、その描き方を教えてくれる人に出会えたの。	그리고 지금이야 비로소, 그 아이에게 붓을 쥐여줄 수 있는 사람을 만난 셈이지.	And now, at last... she's found someone who can show her how to use that brush with heart.						0
345	说完最后一句，她突然右手抚胸，向我深深地行了一礼。	說完最後一句，她突然右手撫胸，向我深深地行了一禮。	言い終えると、彼女は右手を胸に当て、私に深くお辞儀をした。	마지막 말을 마치고, 그녀는 갑자기 오른손을 가슴에 얹고 나를 향해 정중히 고개를 숙였다.	When she finished, she placed her right hand over her heart and bowed deeply.						0
346	我连忙扶住她的肩膀。	我連忙扶住她的肩膀。	私は慌てて彼女の肩を支えた。	나는 급히 그녀의 어깨를 붙잡았다.	I quickly stepped forward and steadied her shoulder.						0
347	谢谢您愿意告诉我这些。	感謝您願意告訴我這些。	こちらこそ、教えてくれてありがとうございます。	이런 이야기를 들려주셔서 정말 감사해요.	Thank you for telling me all this.						0
348	呵呵呵，小哥你太客气了，跟你说这些呀，无非是想让你多了解那孩子一些。	呵呵呵，小哥你太客氣了，跟你說這些啊，無非是想讓你多了解那孩子一點。	ふふ、いいえ、あの子のことをもっと知ってほしかっただけよ。	호호호, 고맙긴. 그냥 네가 그 아이에 대해 좀 더 알아갔으면 해서, 이런 이야기를 들려주는 거야.	Hehe, there's no need to thank me. I just wanted you to know my little girl a bit better, that's all.						0
349	你也知道，别看那孩子整天嘻嘻哈哈的，心里头啊，可藏着不少心事。	你也知道，別看那孩子整天嘻嘻哈哈的，心裡頭啊，可是藏著不少心事。	あの子って、ああ見えて、けっこう、 内省的なの。あなたも気づいてるでしょ。	알다시피 겉으로는 항상 생글생글 웃고 있지만, 속에는 사실 고민이 많거든.	You've seen it too, haven't you? She's always smiling, always so full of energy... but underneath it all, she carries more than she lets on.						0
350	我这个当妈妈的，能做的大概也就只有这些了。	我這個當媽媽的，能做的大概也就只有這些了。	母親として、できるのはこれくらいよ。	엄마로서 할 수 있는 건 이런 것밖에 없네.	As her mother... this is all I can really do for her now.						0
351	就在夜风开始变得轻柔之际，此刻，一阵终端的提示音突然闯入，是宇迦发来的通讯。	就在夜風開始變得輕柔之際，此刻，一陣終端的提示音突然闖入，是宇迦傳來的通訊。	夜風が優しくなり始めた頃、突然端末の通知音が鳴り響いた。ユガからの通信だ。	밤바람이 차츰 부드러워질 무렵, 갑자기 단말기의 알림음이 울렸다. 우카의 통신이었다.	Just as the night breeze began to settle, a soft chime from my terminal broke the quiet — a message from YUGA.						0
352	分析员，打扰了，你现在还在休息吗？	分析員，打擾了，你現在還在休息嗎？	分析員さん、休憩中に失礼しマス。	분석가님, 실례지만 아직 쉬고 계신가요?	Adjutant, sorry to bother you. Are you still resting?						0
353	我已经起来了，怎么了宇迦。	我已經起來了，怎麼了，宇迦？	いや、起きている。どうかしたのか？	일어났어. 무슨 일이야, 우카?	No, I'm already up. What is it, YUGA?						0
354	前往天界乐土的登入装置，已经升级完毕了。	前往天界樂土的登入装置，已经升級完畢了。	天界楽土へ向かうログイン装置のアップデートが完了しマシタ。	천계 낙원으로 가는 로그인 장치가 업그레이드되었습니다.	The login device for the Elysium has been fully upgraded.						0
355	我明白了，我马上来汉诺塔找你。	我知道了，我馬上來漢諾塔找你。	分かった。いますぐ塔へ向かう。	알았어, 지금 바로 하노이 타워로 갈게.	Got it. I'll head to the Tower of Hanoi right away.						0
356	去吧，小哥。	去吧，小哥。	ええ、気をつけてね。	가 봐. 청년.	Go on, young man.						0
357	我珍重地向面前的这位母亲，点了点头，随后便回身，向躲在石头后面的少女招呼道。	我珍重地向面前的這位母親點了點頭，隨後便回頭，向躲在石頭後面的少女招呼道。	私は目の前の母親に一礼してから、振り返って岩陰に隠れているミアに声をかけた。	나는 눈앞의 어머니께 정중히 고개를 숙여 인사한 뒤, 돌아서서 바위 뒤에 숨어있는 소녀를 향해 말했다.	I gave her a respectful nod, then turned to the girl still hiding behind the rock.						0
358	米娅，我们走吧。	米婭，我們走吧。	ミア、行くぞ。	미아, 가자.	Mia. Let's go.						0
359	哎……哎？！！分析员怎么知道我躲在这里的？	欸……欸？！！分析員怎麼知道我躲在這裡的？	え……え！？なんで、ここにいるのわかったの？	어… 엉?!! 분석가, 내가 여기 숨어있는 줄 어떻게 알았어?	Oka— wait, what!? Adjutant, how'd you know I was hiding here!?						0
360	早就发现了啊，你的“耳朵”，露在外面了。	早就發現了啊，你的「耳朵」，露在外面了。	「耳」が岩の後ろから出ていたからな。	진작에 알고 있었지. 네 '귀'가 밖으로 쫑긋 나와 있었거든.	I spotted you a while ago. Your "ears" were sticking out.						0
361	哎嘿嘿，果然什么都瞒不过你呢。	欸嘿嘿，果然什麼都瞞不過你呢。	えへへ……全部お見通しなんだね……	에헤헤, 역시 분석가는 못 속인다니까.	Ehehe... You're really sharp, Adjutant.						0
362	她笑着小跑着从岩石后钻出，粉发间还沾着几片草叶。随即便自然而然地握住我伸出的手。	她笑著從岩石後小跑並鑽出，粉髮間還黏著幾片葉子。隨後便自然而然地握住我伸出的手。	髪に落ち葉をつけたまま、彼女は笑いながら岩陰から飛び出し、ごく自然に、私が差し出した手を握った。	그녀는 웃으며 바위 뒤에서 쪼르르 달려 나왔다. 분홍빛 머리카락에는 풀잎이 조금 붙어있었고, 내가 내민 손을 자연스럽게 잡았다.	She popped out from behind the rock with a grin, a few blades of grass tangled in her pink hair. Without thinking, she slipped her hand into mine.						0
363	却在转身准备离去时突然停下了脚步。	卻在轉身準備離去時突然停下了腳步。	しかし、歩き出そうとした瞬間、彼女は突然立ち止まり、	돌아서서 떠나려던 순간, 갑자기 발걸음을 멈췄다.	But just as we were about to head out, she paused.						0
364	而后，回头，看向了自己的母亲。那双与母亲如出一辙的眼眸里，此刻盛满了无需言说的感激与坚定的决意。	然後，回頭看向了自己的母親。那雙與母親如出一轍的眼眸裡，此刻盛滿了無須言說的感激與堅定的決意。	振り返って母を見た。母と瓜二つのその瞳には、言葉にする必要のない感謝と固い決意が溢れていた。	뒤돌아서 자신의 엄마를 바라보더니, 엄마를 똑 닮은 그 눈동자에는 이제 말하지 않아도 알 수 있는 감사와 굳은 결의가 가득했다.	She turned back toward her mother — those eyes, a perfect mirror of her own, now filled with quiet gratitude and steady resolve.						0
365	那么，妈妈我先走一步了。	那麼媽媽，我先走一步了。	じゃあ、先に行ってるね、ママ。	그럼 엄마, 나 먼저 가볼게.	Alright, Mom. I'm heading out.						0
366	嗯，如果晚上不回家睡觉的话，记得要提前打个电话~	嗯，如果晚上不回家睡覺的話，記得要提前打個電話~	ええ。それと、今夜帰ってこないなら、連絡くらい寄こしなさいよ～	응. 오늘 밤에 집에 안 들어올 거면 미리 전화 한 통 해 줘~	Mhm. If you're not coming home tonight, make sure to call~						0
367	还有，要记得做好安全——	還有，要記得要做好安全——	あと、くれぐれも気を付けてね。	그리고, 안전 유의하고…	And don't forget — always use protec—						0
368	呜哇哇哇哇，好啦好啦，知道啦妈妈！	嗚哇哇哇哇，好啦好啦，知道啦媽媽！	うわわわ！もー！わかったよママ！	으아아아, 알았어, 알았어. 알겠다고, 엄마!	Waaah— okay, okay, I knooow, Mom!						0
369	少女又羞红了脸，随即便慌乱地拉起我的手“落荒而逃”。	少女又羞紅了臉，隨後便慌亂地拉起我的手「落荒而逃」。	ミアは再び顔を赤らめ、慌てて私の手を引いて逃げ出した。	소녀는 또 얼굴을 붉히며 황급히 내 손을 잡고 '도망쳤다'.	Face flaming, she grabbed my hand and practically dragged me away, flustered.						0
370	晚风从身后送来母亲最后的叮嘱。	晚風從身後送來母親最後的叮囑。	背後から、母親の最後の言葉が夜風に乗って届いた。	뒤에서 불어오는 저녁 바람이 어머니의 마지막 당부를 실어 왔다.	Her mom's voice followed us on the breeze.						0
371	小哥——	小哥——	分析員――	청년!	Young man...						0
372	新恒提罗和米娅，就都拜托你啦！	新恆提羅和米婭，就都拜託你啦！	ニューガントラを……そして「ミア」を、お願いね！	뉴헨틸로와 미아를 잘 부탁해!	I'm counting on you to look after New Hentiro... and my precious Mia, too.						0
373	我忽然反应过来，那些让米娅害羞的玩笑话里藏着的究竟是什么。	我忽然反應過來，那些讓米婭害羞的玩笑話裡著的究竟是什麼。	私はふと気づいた。ミアをからかう冗談の中に隠されていた本当の意味を。	나는 문득 깨달았다. 미아를 부끄럽게 만든 그 농담 속에 숨겨진 것이 무엇인지.	That's when it hit me — those little jokes that always made Mia blush weren't just teasing. They were saying something more.						0
374	想必她也希望，米娅能尽快下定决心，不再停留吧。	想必她也希望，米婭能盡快下定決心，不再停留吧。	きっと彼女も、ミアに早く決心し、前へ進んでほしかったのだろう。	분명 그녀도 미아가 빨리 결심을 내리고, 더 이상 머뭇거리지 않기를 바랐을 것이다.	She must really be hoping Mia would stop hesitating... and make up her mind soon.						0
375	掌心里，米娅的手指悄悄收紧，温度透过战术手套传来——她一定也读懂了这份心意。	掌心裡，米婭的手指悄悄收緊，溫度透過戰術手套傳來——她一定也讀懂了這份心意。	ミアの指にそっと力が入った。グローブ越しに伝わってくる体温――彼女もきっとこの気持ちを理解したのだ。	내 손안에서 미아의 손이 조용히 꽉 쥐어졌고, 온기가 전술 장갑을 통해 전해졌다. 그녀에게도 분명 그 마음이 전해졌을 것이다.	In my palm, Mia's fingers curled tighter, a quiet warmth seeping through my gloves. She must have understood it too.						0
376	十分钟后，汉诺塔顶层。	十分鐘後，漢諾塔頂樓。	10分後、ハノイの塔最上階。	10분 후, 하노이 타워 최상층.	Ten minutes later — Tower of Hanoi, top floor.						0
377	大家都到齐了。	大家都到齊了。	全員揃ったな。	모두 모였네.	I see everyone's here.						0
378	那么，作战会议正式开始。宇迦，麻烦你先向刚到的各位复述一下现在的情况了。	那麼，作戰會議正式開始。宇迦，麻煩你先向剛到的各位複述一下現在的狀況了。	では、作戦会議を始めよう。ユガ、みんなに現状をもう一度説明してくれ。	그럼 작전 회의를 시작할게. 우카, 방금 도착한 인원들에게 현재 상황을 다시 설명해 줄래?	Let's begin the briefing, then. YUGA — could you bring the newcomers up to speed?						0
379	收到。	收到。	了解。	알겠습니다.	Understood.						0
380	诸位，登入歧路宇宙的登入装置已经升级加固完毕。而我们也已经找到了最速前往敌人核心据点“虚拟天体t-999号”的潜在路径。	諸位，進入歧路宇宙的登入裝置已經升級加固完畢。而我們也已找到了最快前往敵人核心據點「虛擬天體t-999號」的潛在路徑。	みなさん、岐路宇宙のログイン装置のアップデートがすでに完了しマシタ。そして敵のコア拠点――「バーチャル天体t-999号」へ最速で到着できるルートも特定済みデス。	여러분, 크로스버스 로그인 장치의 업그레이드와 보강 작업이 완료되었습니다. 또한, 적의 핵심 거점인 '가상 천체 t-999호'로 가는 가장 빠른 잠재 경로를 찾아냈습니다.	The login device for the Divergent Cosmos has been fully upgraded and reinforced. We've also identified the fastest viable route to the enemy's core: virtual celestial sphere T-999.						0
381	我们需要通过“格式化通道”，这是恒沙系统用于传输冗余数据的特殊通道。	我們需要透過「格式化通道」，這是恆沙系統用於傳輸冗餘資料的特殊通道。	これよりワレワレは、「初期化パス」を通過しなければなりマセン。これはゴウシャシステムが冗長（じょうちょう）データを転送するために使う、特殊なパスデス。	 '포맷 채널'을 통과해야 합니다. 항사 시스템이 불필요한 데이터를 전송하는 특수 채널이죠.	To reach it, we'll pass through a special data channel once used by GANGES to purge redundant files. We call it the Formatting Channel.						0
382	其内部存在着非常危险的信息态洪流。	其內部存在著非常危險的資訊態洪流。	その内部には、極めて危険な情報体の洪水が存在していマス。	그 내부는 아주 위험한 이념 형태 홍수가 존재합니다.	It is saturated with extremely dangerous fragmentation surges.						0
383	目前确认可进入的只有持有Master Key的分析员，以及与信息态物质相性极佳的队员。	目前確認可進入的只有持有Master Key的分析員，以及與資訊態物質相容性極佳的隊員。	現在パスに入れるのは、マスターキーを所持している分析員さんと、情報体物質と相性が極めて高い隊員ノミデス。	현재 확인된 바로는, 마스터키를 보유한 분석가님과 이념 형태 물질과 상성이 매우 좋은 대원만이 진입 가능합니다.	Entry is limited to the Adjutant, who possesses the Master Key, and those with exceptionally high compatibility with Titagen.						0
384	在座各位中，符合条件的是晴和……米娅阁下。	在座各位中，符合條件的是晴和……米婭閣下。	ここにいる中では、晴さんと……ミアさんのみデス。	여기 계신 분들 중에서는 하루 님과… 미아 님이 조건에 부합합니다.	Among us, that would be Miss Haru... and Miss Mia.						0
387	那……我的任务是什么？	那……我的任務是什麼？	では……私は何をすればいい？	그럼… 내 임무는 뭐지?	Then what about me? What's my role in all this?						0
388	里芙的任务，是协助我们安全抵达格式化通道入口。	里芙的任務，是協助我們安全抵達格式化通道入口。	リフには、私たちが安全に初期化パスの入口に到着するまで支援してほしい。	리브의 임무는 우리가 포맷 채널 입구까지 안전하게 도달할 수 있도록 도와주는 거야.	You'll help us reach the channel entry safely.						0
389	天界乐土现在正处于不稳定的状态，只有利用无限之视的观测能力，才能找到一条前往入口的正确通路。	天界樂土現在正處於不穩定的狀態，只有利用無限之視的觀測能力，才能找到一條前往入口的正確通道。	天界楽土は不安定な状態になってる。正しい道順でパスの入り口にたどり着くには、ムゲン知眼の観測の力が必要だ。	지금 천계낙원의 상태가 불안정해서, 인피니트 비전의 능력을 이용해야 입구로 가는 올바른 경로를 찾을 수 있을 거야.	The Elysium is unstable — we'll need your Infinite Sight to chart a viable path.						0
390	嗯，通道的最近接入点位于天界乐土的工厂区。其表面功能是情绪数据中转站，但实际底层架构则与作为数据库的歧路宇宙相连。	嗯，通道的最近接入點位於天界樂土的工廠區。其表面功能是情緒資料中轉站，但實際底層架構則與作為資料庫的歧路宇宙相連。	ハイ。パスから一番近い入り口は、天界楽土の工場エリアにありマス。一見、感情データの中継局に見えマスが、実際は岐路宇宙と繋がっている場所デス。	네. 채널의 가장 가까운 진입점은 천계 낙원의 공장 구역에 있습니다. 표면적으로는 감정 데이터 허브의 기능을 하지만, 실제 하부 구조는 데이터베이스인 크로스버스와 연결되어 있습니다.	The closest access node is located in the Elysium's Factory Sector. On the surface, it functions as an emotion-data relay. But beneath that, it links directly to the Divergent Cosmos — the core database.						0
391	想必敌人正是意识到了这一点，所以才将兵力全部集结在天界乐土吧。	想必敵人正是意識到了這一點，所以才將兵力全部集結在天界樂土吧。	敵もそれを分かっているからこそ、天界楽土に全戦力を集結させているのだろう。	적들도 그걸 염두에 두고 모든 병력을 천계낙원에 집결시켰나 본데.	Which explains why the enemy's massed their forces there. They've likely figured it out too.						0
392	我明白了……还请放心，纵使前方是千军万马，我也定会为亲爱的劈开一条通往胜利的道路。	我明白了……還請放心，縱使前方有千軍萬馬，我也一定會為親愛的劈開一條通往勝利的道路。	わかった。安心してくれ。相手が誰であろうと、playernameのために、勝利への道は私が切り開く。	알겠어… 걱정하지 마, 천군만마가 앞을 가로막더라도, 자기를 위해서라면 반드시 승리의 길을 열어낼 테니까.	Understood... No matter how many foes stand in our way, I'll clear a path forward for you, darling.						0
393	嗯，有里芙在身边，我从未担心过前路。	嗯，有里芙在身邊，我從來沒有擔心過前路。	ああ、リフがそばにいれば安心だ。	응, 리브가 곁에 있으면 앞길이 두렵지 않아.	With you by my side, Lyfe, I've never once worried what lies ahead.						0
394	抵达工厂区后，开启通道入口大门的任务，就交给米娅阁下完成。	抵達工廠區後，開啟通道入口大門的任務，就交給米婭閣下完成。	工場エリアに着いたら、ミアさんにパスの入り口を開けてもらいマス。	공장 구역에 도착하면, 채널 입구 대문을 여는 임무는 미아 님께서 맡아주세요.	Once we reach the Factory Sector, Miss Mia will activate the gate to the channel.						0
395	正如之前所说，您的战术套装与工厂区具有相同特性，都能与歧路宇宙产生共鸣。只要成功连接控制终端，就能重启因恒沙停运而瘫痪的工厂系统了。	正如之前所說，您的戰術套裝與工廠區具有相同特性，都能與歧路宇宙產生共鳴。只要成功連接控制終端，就能重啟因恆沙停駛而癱瘓的工廠系統了。	アナタの戦術装備は、工場エリアと似た特性を持っているため、岐路宇宙と共鳴できマス。端末に接続できれば、ゴウシャと一緒に、停止した工場システムを起動できマス。	전에 말씀드렸던 것처럼, 미아 님의 전술 슈트는 공장 구역과 동일한 특성이 있어 크로스버스와 공명할 수 있습니다. 제어 단말기에 연결할 수만 있다면, 항사 운영 중단으로 마비된 공장 시스템을 재가동할 수 있습니다.	As previously noted, your exosuit shares the sector's architecture and resonates with the Divergent Cosmos. By interfacing with the control terminal, you can restore factory systems that went offline when GANGES shut down.						0
