xxx_198747837	A	A	A	A	A	A	A	A	A	A	A
362	笑容再次绽放。	笑容再次綻放。	彼女に再び笑顔がこぼれた。	미소가 다시 피어났다.	A smile bloomed across her face.						0
363	我追上你了吗……不，应该是分析员找到我了吗？	我追上你了嗎……不，應該是分析員找到我了嗎？	あたし、追いついたの？それとも……分析員が見つけてくれたの？	드디어 널 따라잡은 건가… 아니면, 분석가가 나를 찾으러 온 거야?	Did I finally catch up to you...? No — did you come and find me?						0
364	女孩笨拙地擦着眼泪，但是却好像无论如何都擦不完。	女孩笨拙地擦著眼淚，但是卻好像無論如何都擦不完。	少女は不器用に涙を拭っていた。しかし、拭いてもまだ流れてくるようだった。	소녀는 서툴게 눈물을 닦았지만, 아무리 닦아도 멈추질 않았다.	Clumsily, she wiped away her tears, but they just kept falling.						0
365	是双向奔赴哦。	是雙向奔赴喔。	お互いに追いついたんだ。	둘 다 서로를 향해 달렸어.	Both.						0
366	这个世界再大，但只要我们的指尖还朝着彼此的方向——	這個世界再大，但只要我們的指尖還朝著彼此的方向——	この世界がどんなに広くても、私たちが互いに向かっている限り――	이 세계가 아무리 넓어도, 우리의 손끝이 서로를 향하고 있다면…	No matter how wide the world is, as long as we keep walking toward each other...						0
367	再微小的概率，也会变成命中注定。	再微小的機率，也會變成命中注定。	どんなに小さな確率も、運命になる。	아무리 미미한 확률이라도, 운명이 되어버리지.	Even the slimmest chance will turn into destiny.						0
368	我握住了她伸出的手。	我握住了她伸出的手。	私は彼女の差し出した手を握った。	나는 그녀가 내민 손을 잡았다.	I reached for her hand and held it tight.						0
369	总之……	總之……	とにかく……	아무튼…	Anyway...						0
370	接下来的五年，我会继续当你的分析员，陪着你一同度过。	接下來的五年，我會繼續當你的分析員，陪著你一起度過。	これからの5年間、引き続き君の分析員として一緒に過ごすから。	앞으로의 5년 동안 너의 분석가로서, 너와 계속 함께하고 싶어.	For the next five years, I'll stay by your side as your Adjutant, walking this path with you.						0
371	嘿嘿嘿，不只是以“分析员”的身份哦，playername还是米娅的英雄，是米娅的初恋。	嘿嘿嘿，不只是以「分析員」的身分喔，playername還是米婭的英雄，是米婭的初戀。	えへへ～、「分析員」ってだけじゃないよ、playernameはあたしのヒーローで……初恋の人だし。	헤헤헤, 어디 '분석가'라는 신분뿐이겠어. playername, 넌 미아의 영웅이자, 미아의 첫사랑이라고.	Hehe... not just my Adjutant. You're also my hero... my first and only love, playername.						0
372	所以，接下来的五年，不，应该是“接下来的未来”……	所以，接下來的五年，不，應該是「接下來的未來」……	だから、これからの5年……ううん。これからもずっと……	그러니까, 앞으로의 5년… 아니, '앞으로의 미래'에서…	So for the next five years... No, for all the years to come...						0
373	请和我一起，创造更多更多，更多美好而又甜蜜的回忆吧~	請跟我一起，創造更多更多，更多美好又甜蜜的回憶吧~	一緒に、もっともっと、キュンキュンする思い出いっぱい作ろ～ね。	나랑 같이 아름답고 달콤한 추억을 많이, 더 많이 만들어 줘~	Let's make soooo many sweet and beautiful memories together~!						0
374	至此，少女孤独旅途终于抵达了终点。	至此，少女孤獨旅程終於抵達了終點。	こうして、少女の孤独な旅はついに終点にたどり着いた。	이로써 소녀의 외로운 여정은 마침내 종착점에 도달했다.	And so, the girl's lonely journey finally came to an end.						0
375	而属于两人的旅程，也在新生的光芒中，徐徐展开……	而屬於兩人的旅程，也在新生的光芒中，緩緩展開……	そして二人の旅路が、新たな光の中でゆっくりと幕を開ける……	그리고 두 사람의 여정도 새로운 빛 속에서 서서히 펼쳐지기 시작했다…	And a new journey, shared by two souls, unfolded in newborn light.						0
376	而在那之后……	而在那之後……	それから……	그리고 그 후…	Later...						0
377	阳光透过玻璃，洒落在床前少女的脸庞上。	陽光透過玻璃，灑落在床前少女的臉龐上。	ガラス越しの陽射しが、ベッドのそばの少女の顔にそっと降りかかる。	햇살이 유리창을 통해 침대 앞 소녀의 얼굴을 비추었다.	Sunlight spilled through the window, casting a soft glow on the girl by the bedside.						0
378	她的睫毛轻轻颤动，却难以睁开双眼，或许是经历了连番苦战，又彻夜未眠地守候，此刻的她早已耗尽力气。	她的睫毛輕輕顫動，卻難以睜開雙眼，或許是經歷了連番苦戰，又徹夜未眠地守候，此刻的她早已耗盡力氣。	まつげがわずかに震えるものの、瞳は開かれない。幾重もの苦闘と、夜を徹しての見守りが重なり、彼女の力はすでに尽き果てていた。	속눈썹이 살짝 떨렸지만, 그녀는 좀처럼 눈을 뜰 수가 없었다. 연이은 고난을 겪었고, 또 밤새 지켜보느라 이미 기력이 다했을 것이다.	Her lashes trembled, but her eyes didn't open. After countless battles and a sleepless vigil, she was spent.						0
379	但她的手，却始终没有松开。	但她的手，卻始終沒有放開。	だが、手は離さなかった。	하지만 그녀는 끝까지 손을 놓지 않았다.	But her hand never let go.						0
380	那只手紧紧地，固执地攥着我的手指，仿佛那是她与那个世界唯一的联结。	那隻手緊緊地，固執地握著我的手指，彷彿那是她與那個世界唯一的連結。	彼女は私の指を強く握りしめていた。それが世界との唯一のつながりであるかのように。	그 손은 강하고도 고집스럽게 내 손가락을 움켜쥐고 있었다. 마치 그것이 그 세계와 그녀를 잇는 유일한 연결고리인 것처럼.	Fingers curled tightly around mine, as if it were the last thread tying her to this world.						0
381	然后……	然後……	そして……	그리고…	Then...						0
auto_b-10											0
b-10											0
382	缓缓睁开双眼	緩緩睜開雙眼	晴が目を開けた。	천천히 눈을 뜬다	Slowly open your eyes						0
383	啊……	啊……	あっ……	아…	Ah...						0
384	仅仅是睁眼这样一个微小的动作，却瞬间牵动了她的全部感知。	光是睜眼這樣一個微小的動作，卻瞬間牽動了她的全部感知。	たった「目を開ける」という小さな動作だけで、瞬く間に彼女の全感覚が揺さぶられた。	눈을 뜨는 작은 동작만으로도, 그녀의 모든 감각이 순식간에 깨어났다.	The flutter of my lashes stirred all her senses awake at once.						0
385	她脸上的疲惫顷刻消散，转而化作深情的凝视。	她臉上的疲憊瞬間消散，轉而化為深情的凝視。	彼女の顔の疲れは瞬く間に消え去り、代わりに深い愛情をたたえた視線に変わった。	얼굴에 드리워진 피로가 순식간에 사라지고, 깊은 감정이 담긴 시선이 대신했다.	The weariness on her face melted away in an instant, giving way to a gaze full of quiet affection.						0
386	欢迎回家……playername	歡迎回家……playername。	おかえり……playername。	집에 온 걸 환영해… playername	Welcome home... playername.						0
387	泪珠无声地滑过她的脸颊，滴落在我的枕边。	淚珠無聲地滑過她的臉頰，滴落在我的枕邊。	涙が音もなく彼女の頬を伝い、私の枕元に落ちた。	눈물이 소리 없이 그녀의 뺨을 타고 내 베개 위로 떨어졌다.	Tears slipped down her cheeks, falling softly onto the pillow beneath my head.						0
388	她在哭泣，可在晨光中的面容却明亮得动人，令人恍若看见雨后天晴的天空。	她在哭泣，可在晨光​​中的面容卻明亮得動人，恍若令人看見雨後晴的天空。	彼女は泣いているのに、朝の光に照らされたその顔は明るく美しく、まるで雨上がりの晴れた空を見ているかのようだった。	그녀는 울고 있었지만, 아침 햇살 속의 그 얼굴은 눈부시게 아름다웠다. 마치 비가 갠 하늘을 보는 것 같았다.	She was crying, yet in the morning light, her face shone like a clear sky after rain.						0
389	果然，你说得没错。	果然，你說得沒錯。	やはり、君の言う通りだな。	역시, 하루 말이 맞았어요.	You were right.						0
390	什么……	什麼……	え……	응…?	Hm...?						0
391	今天，果然是个大晴天。	今天，果然是個大晴天。	今日はやはり、澄み渡る大晴天だ。	오늘은, 역시 맑은 하루네요.	It really is a perfect Haru day.						0
392	……	……	……	……	...						0
393	真是的！	真是的！	もうっ！	너도 참!	Adjutant!						0
394	少女不再矜持，一下子扑进我的怀里。	少女不再矜持，一下子就撲進我的懷裡。	晴はためらいを捨て、その身を私の胸元へ飛び込んできた。	소녀는 더 이상 망설이지 않고 내 품으로 뛰어들었다.	Her shyness vanished as she threw herself into my arms.						0
395	那份沉甸甸的重量压在胸前，却不令人窒息，反而带来前所未有的安心。	那份沉甸甸的重量壓在胸前，卻不令人窒息，反而帶來前所未有的安心。	胸に感じる重みは、窒息ではなく、かえって深い安らぎを運んできた。	가슴을 짓누르는 그 무게는 전혀 답답하지 않았고, 오히려 깊은 안도감을 가져다주었다.	Her weight settled against my chest, warm and steady — a quiet kind of peace.						0
396	嗯，我回来了，晴……	嗯，我回來了，晴……	晴、ただいま……	네. 저 왔어요, 하루…	Yeah... I'm home, Haru.						0
397	我紧紧回抱住她，任这份温暖在阳光中静静融化。	我緊緊回抱她，任這份溫暖在陽光中靜靜融化。	私は彼女をぎゅっと抱きしめ、この温もりが陽光の中で静かに溶けていくのを感じた。	나는 그녀를 꼭 안아주었고, 이 따스함이 햇살 속에서 조용히 녹아들게 했다.	I held her tight, letting the warmth of our reunion melt into the sunlight.						0
398	仿佛被我们的动静轻轻唤醒，身旁，米娅也缓缓睁开了双眼。	彷彿被我們的動靜輕輕喚醒，身旁，米婭也緩緩睜開了雙眼。	まるで私たちの動きにそっと呼び覚まされたかのように、そばでミアもゆっくりと目を開けた。	우리의 움직임에 살며시 깨어난 듯, 옆에 있던 미아도 천천히 눈을 떴다.	And as if awakened by that warmth, Mia slowly opened her eyes beside us.						0
399	唔……	嗯……	うぅ……	으음…	Nngh...						0
400	新的故事，正从这个喧闹而温柔的清晨正式开始。	新的故事，正從這個喧鬧而溫柔的清晨正式開始。	新しい物語は、この賑やかで優しい朝から始まろうとしている。	새로운 이야기가, 이 시끌벅적하고도 따스한 아침부터 본격적으로 시작되었다.	And on that gentle, light-filled morning, a new story began.						0
