xxx_3727713097	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
9	9008				3700001			riki.bgm_DLC1	BGM|Fight|Activity|DLC01,DLC|Fight01,Battle|On	riki.BGM_DLC1_name5		2,11				
9	9009				3700001			riki.bgm_DLC1	BGM|Fight|Activity|DLC01,DLC|Fight02,Battle|On	riki.BGM_DLC1_name6		1,55				
9	9010				3700001			riki.bgm_DLC1	BGM|Fight|Activity|DLC01,DLC|BOSS01,Stage|Stage01	riki.BGM_DLC1_name7		1,36				
9	9011				3700001			riki.bgm_DLC1	BGM|Fight|Activity|DLC01,DLC|BOSS02,Stage|Stage01	riki.BGM_DLC1_name8		2,05				
9	9012				3700002			riki.bgm_DLC2	BGM|UI|DLC02_Theme	riki.BGM_DLC2_name1		2,20				
9	9013				3700002			riki.bgm_DLC2	BGM|Fight|Chapter|Chapter11,Level|Level12,Stage|Stage01	riki.BGM_DLC2_name2		2,20				
9	9015				3700002			riki.bgm_DLC2	BGM|Fight|Activity|DLC02,DLC|Fight01,Battle|Off	riki.BGM_DLC2_name4		2,07				
9	9018				3700003			riki.bgm_DLC3	BGM|UI|DLC03_Theme	riki.BGM_DLC3_name1		2,00				
9	9020				3700003			riki.bgm_DLC3	BGM|UI|Rich	riki.BGM_DLC3_name3		2,00				
9	9022				3700003			riki.bgm_DLC3	BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|On	riki.BGM_DLC3_name5		2,02				
9	9024				3700003			riki.bgm_DLC3	BGM|Fight|Activity|DLC03,DLC|Fight01,Battle|On	riki.BGM_DLC3_name7		2,01				
9	9025				3700003			riki.bgm_DLC3	BGM|Fight|Activity|DLC03,DLC|BOSS01,Stage|Stage01	riki.BGM_DLC3_name8		2,03				
9	9026				3700003			riki.bgm_DLC3	BGM|Fight|Activity|DLC03,DLC|BOSS01,Stage|Stage02	riki.BGM_DLC3_name9		1,55				
9	9027				3700004			riki.bgm_DLC4	BGM|Story|Lonely06	riki.BGM_DLC4_name1		1,57				
9	9028				3700004			riki.bgm_DLC4	BGM|Story|Cheerful04	riki.BGM_DLC4_name2		2,15				
9	9030				3700004			riki.bgm_DLC4	BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|On	riki.BGM_DLC4_name4		1,58				
9	9032				3700004			riki.bgm_DLC4	BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|On	riki.BGM_DLC4_name6		2,21				
9	9034				3700004			riki.bgm_DLC4	BGM|Fight|Activity|DLC04,DLC|BOSS01,Stage|Stage01,BossStage|Stage02	riki.BGM_DLC4_name8		2,09				
9	9036				3700004			riki.bgm_DLC4	BGM|UI|DLC04_Theme,Stage|Stage02	riki.BGM_DLC4_name10		2,23				
9	9037				3700005			riki.bgm_DLC5	BGM|Story|Lonely07	riki.BGM_DLC5_name1		1,56				
9	9038				3700005			riki.bgm_DLC5	BGM|Story|Tense07	riki.BGM_DLC5_name2		1,0				
9	9039				3700005			riki.bgm_DLC5	BGM|Story|Tense08	riki.BGM_DLC5_name3		0,56				
9	9040				3700005			riki.bgm_DLC5	BGM|UI|DLC05_Theme	riki.BGM_DLC5_name4		1,23				
9	9042				3700005			riki.bgm_DLC5	BGM|Fight|Activity|DLC05,DLC|Fight01,Battle|On	riki.BGM_DLC5_name6		2,07				
9	9044				3700005			riki.bgm_DLC5	BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|On	riki.BGM_DLC5_name8		2,14				
9	9045				3700005			riki.bgm_DLC5	BGM|Fight|Activity|DLC05,DLC|BOSS01,Stage|Stage01	riki.BGM_DLC5_name9		2,05				
9	9046				3700006			riki.bgm_DLC6	BGM|Story|Lyric07	riki.BGM_DLC6_name1		1,36				
9	9047				3700006			riki.bgm_DLC6	BGM|Story|Lyric08	riki.BGM_DLC6_name2		1,36				
9	9048				3700006			riki.bgm_DLC6	BGM|UI|DLC06_Theme	riki.BGM_DLC6_name3		2,06				
9	9049				3700006			riki.bgm_DLC6	BGM|Fight|Activity|DLC06,DLC|Fight01,Battle|On	riki.BGM_DLC6_name4		1,38				
9	9050				3700006			riki.bgm_DLC6	BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|On	riki.BGM_DLC6_name5		1,40				
9	9051				3700006			riki.bgm_DLC6	BGM|Fight|Activity|DLC06,DLC|BOSS01,Stage|Stage01	riki.BGM_DLC6_name6		2,18				
9	9052				3700007			riki.bgm_DLC7	BGM|Story|Lyric09	riki.BGM_DLC7_name1		1,46				
9	9053				3700007			riki.bgm_DLC7	BGM|Story|Lyric09_Novox	riki.BGM_DLC7_name2		1,46				
9	9054				3700007			riki.bgm_DLC7	BGM|Story|Lyric09_Piano	riki.BGM_DLC7_name3		1,44				
9	9055				3700007			riki.bgm_DLC7	BGM|UI|DLC07_Theme	riki.BGM_DLC7_name4		1,54				
9	9056				3700007			riki.bgm_DLC7	BGM|Fight|Activity|DLC07,DLC|Fight01,Battle|On	riki.BGM_DLC7_name5		2,08				
9	9057				3700007			riki.bgm_DLC7	BGM|Fight|Activity|DLC07,DLC|BOSS01,Stage|Stage01	riki.BGM_DLC7_name6		2,06				
9	9058				3700008			riki.bgm_DLC8	BGM|Story|Cheerful05	riki.BGM_DLC8_name1		2,1				
9	9059				3700008			riki.bgm_DLC8	BGM|Story|Relaxed02	riki.BGM_DLC8_name2		1,0				
9	9061				3700008			riki.bgm_DLC8	BGM|Fight|Activity|DLC08,DLC|Fight01,Battle|On	riki.BGM_DLC8_name4		1,29				
9	9063				3700008			riki.bgm_DLC8	BGM|Fight|Activity|DLC08,DLC|Fight02,Battle|On	riki.BGM_DLC8_name6		1,29				
9	9065				3700008			riki.bgm_DLC8	BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|On	riki.BGM_DLC8_name8		1,31				
9	9066				3700008			riki.bgm_DLC8	BGM|Fight|Activity|DLC08,DLC|BOSS01,Stage|Stage01	riki.BGM_DLC8_name9		2,10				
9	9067				3700009			riki.bgm_DLC9	BGM|Story|Cheerful06	riki.BGM_DLC9_name1		1,26				
9	9068				3700009			riki.bgm_DLC9	BGM|Story|Grand02	riki.BGM_DLC9_name2		1,31				
9	9069				3700009			riki.bgm_DLC9	BGM|UI|DLC09_Rich_Stage01	riki.BGM_DLC9_name3		1,55				
9	9070				3700009			riki.bgm_DLC9	BGM|UI|DLC09_Rich_Stage02	riki.BGM_DLC9_name4		1,55				
9	9071				3700009			riki.bgm_DLC9	BGM|UI|DLC09_Theme	riki.BGM_DLC9_name5		2,46				
9	9073			{{3,7,2,3,2},{3,7,8,3,2}}	3700009			riki.bgm_DLC9	BGM|UI|DLC09_Oath	riki.BGM_DLC9_name7		2,33				
9	9074				3700009			riki.bgm_DLC9	BGM|UI|DLC09_Dorm	riki.BGM_DLC9_name8		2,04				
9	9075			{{2,11315}}	3700009			riki.bgm_DLC9	BGM|Fight|Activity|DLC09,DLC|Fight01,Battle|On	riki.BGM_DLC9_name9		1,57				
9	9077			{{2,11311}}	3700009			riki.bgm_DLC9	BGM|Fight|Activity|DLC09,DLC|Fight02,Battle|On	riki.BGM_DLC9_name11		2,03				
9	9079			{{2,11313}}	3700009			riki.bgm_DLC9	BGM|Fight|Activity|DLC09,DLC|Fight03,Battle|On	riki.BGM_DLC9_name13		2,00				
9	9081				3700009			riki.bgm_DLC9	BGM|Fight|Activity|DLC09,DLC|BOSS01,Stage|Stage01	riki.BGM_DLC9_name16		3,28				
9	9082			{{2,11322}}	3700009			riki.bgm_DLC9	BGM|Fight|Activity|DLC09,DLC|BOSS02,Stage|Stage01	riki.BGM_DLC9_name15		1,52				
9	9083			{{2,11322}}	3700009			riki.bgm_DLC9	BGM|Story|Lyric10	riki.BGM_DLC9_name17		1,58				
9	9103				3700010			riki.bgm_DLC10	BGM|Story|Lyric11	riki.BGM_DLC10_name1		2,25				
9	9104				3700010			riki.bgm_DLC10	BGM|Story|Tense09	riki.BGM_DLC10_name2		0,58				
9	9105			{{2,11331}}	3700010			riki.bgm_DLC10	BGM|Story|DLC10_Fight01	riki.BGM_DLC10_name3		1,53				
9	9106			{{2,11333}}	3700010			riki.bgm_DLC10	BGM|Story|DLC10_Fight02	riki.BGM_DLC10_name4		1,58				
9	9107			{{2,11338}}	3700010			riki.bgm_DLC10	BGM|Story|DLC10_BOSS	riki.BGM_DLC10_name5		2,9				
9	9108				3700010			riki.bgm_DLC10	BGM|Story|DLC10_Theme02	riki.BGM_DLC10_name6		2,50				
9	9109				3700010			riki.bgm_DLC10	BGM|Story|DLC10_Theme01	riki.BGM_DLC10_name7		1,53				
9	9110				3700010			riki.bgm_DLC10	BGM|Story|DLC10_Fight03	riki.BGM_DLC10_name8		1,58				
9	9111				3700011			riki.bgm_DLC11	BGM|Story|DLC11_Fight01	riki.BGM_DLC11_name1		1,24				
9	9112				3700011			riki.bgm_DLC11	BGM|Story|DLC11_Fight02	riki.BGM_DLC11_name2		1,22				
9	9113				3700011			riki.bgm_DLC11	BGM|Story|DLC11_Fight03	riki.BGM_DLC11_name3		1,20				
9	9114				3700011			riki.bgm_DLC11	BGM|Story|DLC11_BOSS	riki.BGM_DLC11_name4		2,25				
9	9115				3700011			riki.bgm_DLC11	BGM|Story|Lyric12	riki.BGM_DLC11_name5		2,59				
9	9116				3700011			riki.bgm_DLC11	BGM|Story|Lyric13	riki.BGM_DLC11_name6		2,2				
9	9117				3700011			riki.bgm_DLC11	BGM|Story|DLC11_Theme	riki.BGM_DLC11_name7		1,59				
9	9118			{{3,7,15,2,2},{3,7,5,3,2}}	3700011			riki.bgm_DLC11	BGM|UI|BGM_HDCJ_YZ	riki.BGM_DLC11_name8		2,13				
9	9119			{{2,11401}}	3700012			riki.bgm_DLC12	BGM|Fight|Activity|DLC12,DLC|Fight01,Stage|Stage01	riki.BGM_DLC12_name1		2,24				
9	9120			{{2,11403}}	3700012			riki.bgm_DLC12	BGM|Fight|Activity|DLC12,DLC|Fight02,Stage|Stage01	riki.BGM_DLC12_name2		2,06				
9	9121			{{2,11406}}	3700012			riki.bgm_DLC12	BGM|Fight|Activity|DLC12,DLC|Fight03,Stage|Stage01	riki.BGM_DLC12_name3		2,00				
9	9122				3700012			riki.bgm_DLC12	BGM|Fight|Activity|DLC12,DLC|Fight04,Stage|Stage01	riki.BGM_DLC12_name4		2,51				
9	9123			{{2,11409}}	3700012			riki.bgm_DLC12	BGM|Story|DLC12_BOSS	riki.BGM_DLC12_name5		2,56				
9	9124			{{2,51451}}	3700012			riki.bgm_DLC12	BGM|Story|Cheerful07	riki.BGM_DLC12_name6		1,51				
9	9125			{{2,51452}}	3700012			riki.bgm_DLC12	BGM|Story|Cheerful08	riki.BGM_DLC12_name7		1,44				
9	9126				3700012			riki.bgm_DLC12	BGM|Story|DLC12_Theme	riki.BGM_DLC12_name8		2,17				
9	9127			{{2,11410}}	3700021			riki.bgm_DLC24	BGM|Fight|Activity|DLC13,DLC|Fight01,Stage|Stage01	riki.BGM_DLC24_name1		2,12				
9	9128			{{2,11412}}	3700021			riki.bgm_DLC24	BGM|Fight|Activity|DLC13,DLC|Fight02,Stage|Stage01	riki.BGM_DLC24_name2		2,30				
9	9129			{{2,11415}}	3700021			riki.bgm_DLC24	BGM|Fight|Activity|DLC13,DLC|Fight03,Stage|Stage01	riki.BGM_DLC24_name3		2,12				
9	9130			{{2,11417}}	3700021			riki.bgm_DLC24	BGM|Story|DLC13_BOSS	riki.BGM_DLC24_name4		2,56				
9	9131				3700021			riki.bgm_DLC24	BGM|Story|Lonely08	riki.BGM_DLC24_name5		2,7				
9	9132				3700021			riki.bgm_DLC24	BGM|Story|Lyric14	riki.BGM_DLC24_name6		1,0				
9	9133				3700021			riki.bgm_DLC24	BGM|Story|DLC13_Theme	riki.BGM_DLC24_name7		1,53				
9	9134			{{2,11421}}	3700023			riki.bgm_DLC25	BGM|Story|DLC14_Fight01	riki.BGM_DLC25_name1		2,09				
9	9135			{{2,11423}}	3700023			riki.bgm_DLC25	BGM|Story|DLC14_Fight02	riki.BGM_DLC25_name2		2,56				
9	9136			{{2,11426}}	3700023			riki.bgm_DLC25	BGM|Story|DLC14_Fight03	riki.BGM_DLC25_name3		2,06				
9	9137			{{2,11429}}	3700023			riki.bgm_DLC25	BGM|Story|DLC14_Boss	riki.BGM_DLC25_name4		3,58				
9	9138				3700023			riki.bgm_DLC25	BGM|Story|Lyric15	riki.BGM_DLC25_name5		2,02				
9	9139				3700023			riki.bgm_DLC25	BGM|Story|Quirky02	riki.BGM_DLC25_name6		2,24				
9	9140				3700023			riki.bgm_DLC25	BGM|Story|Lonely09	riki.BGM_DLC25_name7		1,53				
9	9141				3700023			riki.bgm_DLC25	BGM|Story|Tense10	riki.BGM_DLC25_name8		2,12				
9	9142				3700023			riki.bgm_DLC25	BGM|Story|DLC14_Theme	riki.BGM_DLC25_name9		2,46				
9	9143				3700023			riki.bgm_DLC25	BGM|Story|DLC14_Night	riki.BGM_DLC25_name10		2,00				
9	9144				3700023			riki.bgm_DLC25	BGM|Story|DLC14_Hotspring	riki.BGM_DLC25_name11		2,02				
9	9145			{{3,7,10,3,2},{3,7,14,3,2}}	3700023			riki.bgm_DLC25	BGM|Story|DLC14_Oath	riki.BGM_DLC25_name12		2,04				
9	9146				3700025			riki.bgm_DLC26	BGM|Story|DLC15_Fight01	riki.BGM_DLC26_name1		2,08				
9	9147				3700025			riki.bgm_DLC26	BGM|Story|DLC15_Fight02	riki.BGM_DLC26_name2		2,30				
9	9148				3700025			riki.bgm_DLC26	BGM|Story|DLC15_Fight03	riki.BGM_DLC26_name3		2,38				
9	9149				3700025			riki.bgm_DLC26	BGM|Story|DLC15_Boss	riki.BGM_DLC26_name4		2,24				
9	9150				3700025			riki.bgm_DLC26	BGM|Story|Tense11	riki.BGM_DLC26_name5		2,00				
9	9151				3700025			riki.bgm_DLC26	BGM|Story|Relaxed03	riki.BGM_DLC26_name6		1,50				
9	9152				3700025			riki.bgm_DLC26	BGM|Story|Relaxed04	riki.BGM_DLC26_name7		2,50				
9	9153				3700025			riki.bgm_DLC26	BGM|Story|Lyric16	riki.BGM_DLC26_name8		1,59				
9	9154				3700025			riki.bgm_DLC26	BGM|Story|DLC15_Theme	riki.BGM_DLC26_name9		1,48				
9	9155			{{2,11501}}	3700027			riki.bgm_DLC27	BGM|Story|DLC16_Fight01	riki.BGM_DLC27_name1		2,08				
9	9156			{{2,11502}}	3700027			riki.bgm_DLC27	BGM|Story|DLC16_Fight02	riki.BGM_DLC27_name2		2,00				
9	9157				3700027			riki.bgm_DLC27	BGM|Story|DLC16_Fight03	riki.BGM_DLC27_name3		2,00				
9	9158			{{2,11508}}	3700027			riki.bgm_DLC27	BGM|Story|DLC16_Boss	riki.BGM_DLC27_name4		2,38				
9	9159				3700027			riki.bgm_DLC27	BGM|Story|Lonely10	riki.BGM_DLC27_name5		2,03				
9	9160				3700027			riki.bgm_DLC27	BGM|Story|Grand03	riki.BGM_DLC27_name6		2,30				
9	9161				3700027			riki.bgm_DLC27	BGM|Story|Tense12	riki.BGM_DLC27_name7		2,21				
9	9162				3700027			riki.bgm_DLC27	BGM|Story|Lyric17	riki.BGM_DLC27_name8		2,40				
9	9163			{{3,7,3,2,2}}	3700027			riki.bgm_DLC27	BGM|Story|DLC16_Oath	riki.BGM_DLC27_name9		2,07				
9	9164				3700027			riki.bgm_DLC27	BGM|Story|DLC16_Photo	riki.BGM_DLC27_name10		1,59				
9	9165				3700027			riki.bgm_DLC27	BGM|Story|DLC16_Rich	riki.BGM_DLC27_name11		1,51				
9	9166				3700027			riki.bgm_DLC27	BGM|Story|DLC16_Theme	riki.BGM_DLC27_name12		1,55				
9	9177				3700029			riki.bgm_DLC28	BGM|Story|Tense13	riki.BGM_DLC28_name1		1,50				
9	9178				3700029			riki.bgm_DLC28	BGM|Story|Tense14	riki.BGM_DLC28_name2		1,58				
9	9179			{{2,11518}}	3700029			riki.bgm_DLC28	BGM|Story|DLC28_Boss	riki.BGM_DLC28_name3		2,02				
9	9180			{{2,11511}}	3700029			riki.bgm_DLC28	BGM|Story|DLC28_Fight01	riki.BGM_DLC28_name4		2,28				
9	9181			{{2,11512}}	3700029			riki.bgm_DLC28	BGM|Story|DLC28_Fight02	riki.BGM_DLC28_name5		2,24				
9	9182				3700029			riki.bgm_DLC28	BGM|Story|DLC28_Fight03	riki.BGM_DLC28_name6		2,07				
9	9183				3700029			riki.bgm_DLC28	BGM|Story|DLC28_Theme	riki.BGM_DLC28_name7		2,04				
9	9184				3700031			riki.bgm_DLC30	BGM|Story|Tense15	riki.BGM_DLC30_name1		1,39				
9	9185				3700031			riki.bgm_DLC30	BGM|Story|Tense16	riki.BGM_DLC30_name2		1,35				
9	9186				3700031			riki.bgm_DLC30	BGM|Story|Grand04	riki.BGM_DLC30_name3		1,53				
9	9187			{{2,11539}}	3700031			riki.bgm_DLC30	BGM|Story|DLC30_BOSS	riki.BGM_DLC30_name4		2,08				
9	9188			{{2,11531}}	3700031			riki.bgm_DLC30	BGM|Story|DLC30_Fight01	riki.BGM_DLC30_name5		1,34				
9	9189			{{2,11533}}	3700031			riki.bgm_DLC30	BGM|Story|DLC30_Fight02	riki.BGM_DLC30_name6		1,35				
9	9190			{{2,11536}}	3700031			riki.bgm_DLC30	BGM|Story|DLC30_Fight03	riki.BGM_DLC30_name7		1,41				
9	9191				3700031			riki.bgm_DLC30	BGM|Story|DLC30_Fight04	riki.BGM_DLC30_name8		1,35				
9	9192				3700031			riki.bgm_DLC30	BGM|Story|DLC30_Fight05	riki.BGM_DLC30_name9		1,23				
9	9193				3700031			riki.bgm_DLC30	BGM|Story|DLC30_Fight06	riki.BGM_DLC30_name10		1,41				
9	9194				3700031			riki.bgm_DLC30	BGM|Story|DLC30_BBCY_UI	riki.BGM_DLC30_name11		1,22				
9	9195				3700031			riki.bgm_DLC30	BGM|Story|DLC30_XJG	riki.BGM_DLC30_name12		1,58				
9	9196			{{3,7,15,3,2},{3,7,17,2,2}}	3700031			riki.bgm_DLC30	BGM|Story|DLC30_HD	riki.BGM_DLC30_name13		1,59				
9	9197				3700031			riki.bgm_DLC30	BGM|Story|DLC30_MNJY	riki.BGM_DLC30_name14		1,38				
9	9198				3700031			riki.bgm_DLC30	BGM|Story|DLC30_Theme	riki.BGM_DLC30_name15		1,28				
9	9199				3700033			riki.bgm_DLC31	BGM|Story|Lyric18	riki.BGM_DLC31_name1		2,05				
9	9200				3700033			riki.bgm_DLC31	BGM|Story|Lyric19	riki.BGM_DLC31_name2		2,48				
9	9201				3700033			riki.bgm_DLC31	BGM|Story|DLC31_Theme	riki.BGM_DLC31_name3		2,12				
9	9202			{{2,11548}}	3700033			riki.bgm_DLC31	BGM|Story|DLC31_BOSS	riki.BGM_DLC31_name4		2,16				
9	9203			{{2,11541}}	3700033			riki.bgm_DLC31	BGM|Story|DLC31_Fight01	riki.BGM_DLC31_name5		2,12				
9	9204			{{2,11543}}	3700033			riki.bgm_DLC31	BGM|Story|DLC31_Fight02	riki.BGM_DLC31_name6		2,02				
9	9205			{{2,11545}}	3700033			riki.bgm_DLC31	BGM|Story|DLC31_Fight03	riki.BGM_DLC31_name7		2,06				
9	9206				3700033			riki.bgm_DLC31	BGM|Story|DLC31_Fight04	riki.BGM_DLC31_name8		2,06				
9	9207				3700035			riki.bgm_DLC32	BGM|Story|DLC32_Theme	riki.BGM_DLC32_name1		1,42				
9	9208				3700035			riki.bgm_DLC32	BGM|Story|DLC32_Fight06	riki.BGM_DLC32_name2		1,44				
9	9209				3700035			riki.bgm_DLC32	BGM|Story|DLC32_Rich	riki.BGM_DLC32_name3		1,48				
9	9210			{{3,7,8,4,2},{3,7,13,3,2}}	3700035			riki.bgm_DLC32	BGM|Story|DLC32_HD	riki.BGM_DLC32_name4		1,56				
9	9211				3700035			riki.bgm_DLC32	BGM|Story|DLC32_Dorm	riki.BGM_DLC32_name5		1,45				
9	9212				3700035			riki.bgm_DLC32	BGM|Story|Lyric20	riki.BGM_DLC32_name8		1,53				
9	9213				3700035			riki.bgm_DLC32	BGM|Story|Quirky03	riki.BGM_DLC32_name9		2,03				
9	9214			{{2,11605}}	3700035			riki.bgm_DLC32	BGM|Story|DLC32_Fight01	riki.BGM_DLC32_name10		1,56				
9	9215			{{2,11601}}	3700035			riki.bgm_DLC32	BGM|Story|DLC32_Fight02	riki.BGM_DLC32_name11		2,06				
9	9216			{{2,11607}}	3700035			riki.bgm_DLC32	BGM|Story|DLC32_Fight03	riki.BGM_DLC32_name12		2,03				
9	9217			{{2,11609}}	3700035			riki.bgm_DLC32	BGM|Story|DLC32_Boss01	riki.BGM_DLC32_name13		2,17				
9	9228				3700037			riki.bgm_DLC33	BGM|Story|DLC33_Theme	riki.BGM_DLC33_name1		1,51				
9	9229				3700037			riki.bgm_DLC33	BGM|Story|DLC33_UI	riki.BGM_DLC33_name2		2,00				
9	9230				3700037			riki.bgm_DLC33	BGM|Story|Lyric21	riki.BGM_DLC33_name3		2,16				
9	9231				3700037			riki.bgm_DLC33	BGM|Story|Lyric22	riki.BGM_DLC33_name4		2,01				
9	9232			{{2,11701}}	3700037			riki.bgm_DLC33	BGM|Story|DLC33_Fight01	riki.BGM_DLC33_name5		2,06				
9	9233			{{2,11708}}	3700037			riki.bgm_DLC33	BGM|Story|DLC33_Fight02	riki.BGM_DLC33_name6		2,05				
9	9234			{{2,11707}}	3700037			riki.bgm_DLC33	BGM|Story|DLC33_Fight03	riki.BGM_DLC33_name7		2,01				
9	9235				3700039			riki.bgm_DLC34	BGM|Story|DLC34_Theme	riki.BGM_DLC34_name1		1,53				
9	9236				3700039			riki.bgm_DLC34	BGM|Story|Lyric23	riki.BGM_DLC34_name2		2,14				
9	9237				3700039			riki.bgm_DLC34	BGM|Story|Lyric24	riki.BGM_DLC34_name3		1,57				
9	9238				3700039			riki.bgm_DLC34	BGM|Story|Lyric25	riki.BGM_DLC34_name4		1,59				
9	9239				3700039			riki.bgm_DLC34	BGM|Story|DLC34_Fight03	riki.BGM_DLC34_name5		1,49				
9	9240				3700039			riki.bgm_DLC34	BGM|Story|DLC34_Fight04	riki.BGM_DLC34_name6		1,56				
9	9241				3700039			riki.bgm_DLC34	BGM|Story|DLC34_UI	riki.BGM_DLC34_name7		2,03				
9	9243				3700039			riki.bgm_DLC34	BGM|Story|DLC34_PBPB	riki.BGM_DLC34_name9		2,08				
9	9244				3700039			riki.bgm_DLC34	BGM|Story|DLC34_BOSS02	riki.BGM_DLC34_name10		2,09				
9	9245			{{2,11711}}	3700039			riki.bgm_DLC34	BGM|Story|DLC34_Fight01	riki.BGM_DLC34_name11		2,03				
9	9246			{{2,11714}}	3700039			riki.bgm_DLC34	BGM|Story|DLC34_Fight02	riki.BGM_DLC34_name12		2,01				
9	9247			{{2,11718}}	3700039			riki.bgm_DLC34	BGM|Story|DLC34_BOSS01	riki.BGM_DLC34_name13		2,15				
9	9248				3700041			riki.bgm_DLC35	BGM|Story|DLC35_Theme	riki.BGM_DLC35_name1		2,05				
9	9249			{{3,7,1,3,2},{3,7,5,4,2}}	3700041			riki.bgm_DLC35	BGM|Story|DLC35_HD	riki.BGM_DLC35_name2		2,05				
9	9250				3700041			riki.bgm_DLC35	BGM|Story|DLC35_Dorm	riki.BGM_DLC35_name3		1,40				
9	9251				3700041			riki.bgm_DLC35	BGM|Story|DLC35_UI02	riki.BGM_DLC35_name4		2,23				
9	9252				3700041			riki.bgm_DLC35	BGM|Story|Relaxed05	riki.BGM_DLC35_name5		2,11				
9	9253				3700041			riki.bgm_DLC35	BGM|Story|Lyric27	riki.BGM_DLC35_name6		2,19				
9	9254				3700041			riki.bgm_DLC35	BGM|Story|Lyric26	riki.BGM_DLC35_name7		2,19				
9	9255				3700041			riki.bgm_DLC35	BGM|Story|Lyric28	riki.BGM_DLC35_name8		2,13				
9	9256			{{2,11729}}	3700041			riki.bgm_DLC35	BGM|Story|DLC35_BOSS01	riki.BGM_DLC35_name9		2,14				
9	9257				3700041			riki.bgm_DLC35	BGM|Story|DLC35_UI01	riki.BGM_DLC35_name10		2,10				
9	9258				3700041			riki.bgm_DLC35	BGM|Story|DLC35_Fight03	riki.BGM_DLC35_name11		2,02				
9	9259				3700041			riki.bgm_DLC35	BGM|Story|DLC35_Fight04	riki.BGM_DLC35_name12		1,58				
9	9260				3700041			riki.bgm_DLC35	BGM|Story|DLC35_Fight05	riki.BGM_DLC35_name13		1,05				
9	9261			{{2,11721}}	3700041			riki.bgm_DLC35	BGM|Story|DLC35_Fight01	riki.BGM_DLC35_name14		2,07				
9	9262			{{2,11723}}	3700041			riki.bgm_DLC35	BGM|Story|DLC35_Fight02	riki.BGM_DLC35_name15		2,07				
9	9263				3700043			riki.bgm_DLC36	BGM|Story|Relaxed06	riki.BGM_DLC36_name1		2,11				
9	9264				3700043			riki.bgm_DLC36	BGM|Story|Tense17	riki.BGM_DLC36_name2		2,15				
9	9265				3700043			riki.bgm_DLC36	BGM|Story|DLC36_Theme	riki.BGM_DLC36_name3		2,57				
9	9266			{{2,11771}}	3700043			riki.bgm_DLC36	BGM|Story|DLC36_Fight01	riki.BGM_DLC36_name4		1,59				
9	9267			{{2,11775}}	3700043			riki.bgm_DLC36	BGM|Story|DLC36_Fight02	riki.BGM_DLC36_name5		1,57				
9	9268				3700043			riki.bgm_DLC36	BGM|Story|DLC36_Fight03	riki.BGM_DLC36_name6		3,04				
9	9269			{{2,11778}}	3700043			riki.bgm_DLC36	BGM|Story|DLC36_BOSS	riki.BGM_DLC36_name7		2,16				
10	10032							riki.CG_characterPlot	3501056		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name32			1	
10	10033							riki.CG_characterPlot	3501057		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name33			2	
10	10034							riki.CG_characterPlot	3501058		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name34			3	
10	10035							riki.CG_characterPlot	3501059		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name35			4	
10	10036							riki.CG_characterPlot	3501060		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name36			5	
10	10037							riki.CG_characterPlot	3501061		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name37			6	
10	10038							riki.CG_characterPlot	3501062		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name38			7	
10	10039							riki.CG_characterPlot	3501063		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name39			8	
10	10040							riki.CG_characterPlot	3501064		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name40			9	
10	10043							riki.CG_characterPlot	3501067		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name43			10	
10	10045							riki.CG_characterPlot	3501069		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name45	1		11	
10	10046							riki.CG_characterPlot	3501070		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name46	1		12	
10	10047							riki.CG_characterPlot	3501071		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name47	1		13	
10	10102			{{2,41673}}				riki.CG_characterPlot	3501094		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC9_name8			14	
10	10103			{{2,41666}}				riki.CG_characterPlot	3501095		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC9_name9			15	
10	10109			{{2,41679}}				riki.CG_characterPlot	3501107			riki.CG_DLC10_name6			16	
10	11109			{{2,41690}}				riki.CG_characterPlot	3501125		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC11_name9			17	
10	11110			{{2,41684}}				riki.CG_characterPlot	3501126		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC11_name10			18	
